season,division,date,home,away,home_goals,away_goals
2019,6,2019-12-13,Norway,Spain,22,28
2019,6,2019-12-13,Russia,Netherlands,32,33
2019,6,2019-12-13,Germany,Sweden,24,35
2019,6,2019-12-13,Serbia,Montenegro,26,28
2019,6,2019-12-11,Montenegro,Sweden,26,23
2019,6,2019-12-11,Norway,Germany,32,29
2019,6,2019-12-11,Romania,Japan,20,37
2019,6,2019-12-11,Serbia,Denmark,26,26
2019,6,2019-12-11,Netherlands,South Korea,40,33
2019,6,2019-12-11,Spain,Russia,26,36
2019,6,2019-12-10,Sweden,Romania,34,22
2019,6,2019-12-10,Japan,Spain,31,33
2019,6,2019-12-10,Russia,Montenegro,35,28
2019,6,2019-12-09,South Korea,Norway,25,36
2019,6,2019-12-09,Denmark,Netherlands,27,24
2019,6,2019-12-09,France,Hungary,26,21
2019,6,2019-12-09,Brazil,Senegal,22,18
2019,6,2019-12-09,Germany,Serbia,28,29
2019,6,2019-12-09,Argentina,Angola,27,30
2019,6,2019-12-09,Cuba,Kazakhstan,33,31
2019,6,2019-12-08,Norway,Denmark,22,19
2019,6,2019-12-08,Spain,Sweden,28,28
2019,6,2019-12-08,Montenegro,Japan,30,26
2019,6,2019-12-08,Netherlands,Germany,23,25
2019,6,2019-12-08,Romania,Russia,18,27
2019,6,2019-12-08,Serbia,South Korea,36,33
2019,6,2019-12-08,Slovenia,Brazil,19,32
2019,6,2019-12-08,Angola,France,17,28
2019,6,2019-12-08,Hungary,Argentina,34,26
2019,6,2019-12-08,Kazakhstan,China,29,23
2019,6,2019-12-06,France,Denmark,18,20
2019,6,2019-12-06,Netherlands,Norway,30,28
2019,6,2019-12-06,Russia,Sweden,30,22
2019,6,2019-12-06,Germany,South Korea,27,27
2019,6,2019-12-06,Romania,Hungary,28,27
2019,6,2019-12-06,Angola,Cuba,40,30
2019,6,2019-12-06,Japan,China,35,18
2019,6,2019-12-06,Montenegro,Spain,26,27
2019,6,2019-12-06,Senegal,Kazakhstan,30,20
2019,6,2019-12-06,Serbia,Slovenia,29,27
2019,6,2019-12-05,Norway,Angola,30,24
2019,6,2019-12-05,Sweden,Argentina,30,23
2019,6,2019-12-05,Japan,Russia,23,33
2019,6,2019-12-05,Serbia,Netherlands,23,36
2019,6,2019-12-05,Cuba,Slovenia,26,39
2019,6,2019-12-04,Denmark,Brazil,24,18
2019,6,2019-12-04,Germany,France,25,27
2019,6,2019-12-04,Hungary,Senegal,30,20
2019,6,2019-12-04,Kazakhstan,Spain,16,43
2019,6,2019-12-04,Montenegro,Romania,27,26
2019,6,2019-12-03,Denmark,Germany,25,26
2019,6,2019-12-03,Norway,Serbia,28,25
2019,6,2019-12-03,Sweden,Japan,34,26
2019,6,2019-12-03,Romania,Kazakhstan,22,20
2019,6,2019-12-03,Slovenia,Angola,24,33
2019,6,2019-12-03,China,Argentina,28,34
2019,6,2019-12-03,Hungary,Montenegro,24,25
2019,6,2019-12-03,Netherlands,Cuba,51,23
2019,6,2019-12-03,South Korea,Brazil,33,27
2019,6,2019-12-03,Spain,Senegal,29,20
2019,6,2019-12-02,China,Sweden,19,32
2019,6,2019-12-02,Slovenia,Norway,20,36
2019,6,2019-12-02,Angola,Netherlands,28,35
2019,6,2019-12-02,Argentina,Russia,22,35
2019,6,2019-12-02,Cuba,Serbia,27,46
2019,6,2019-12-02,Turkey,North Macedonia,23,30
2019,6,2019-12-02,Slovakia,Kosovo,40,15
2019,6,2019-12-02,Ukraine,Israel,35,25
2019,6,2019-12-02,Switzerland,Faroe Islands,23,19
2019,6,2019-12-02,Lithuania,Finland,34,25
2019,6,2019-12-01,South Korea,Denmark,26,26
2019,6,2019-12-01,Senegal,Romania,24,29
2019,6,2019-12-01,Spain,Hungary,29,25
2019,6,2019-12-01,Brazil,France,19,19
2019,6,2019-12-01,Kazakhstan,Montenegro,21,30
2019,6,2019-12-01,Finland,Switzerland,10,21
2019,6,2019-12-01,Iceland,North Macedonia,21,29
2019,6,2019-12-01,Israel,Slovakia,20,24
2019,6,2019-12-01,Lithuania,Faroe Islands,21,25
2019,6,2019-12-01,Ukraine,Kosovo,44,19
2019,6,2019-11-30,Norway,Cuba,47,16
2019,6,2019-11-30,France,South Korea,27,29
2019,6,2019-11-30,Hungary,Kazakhstan,39,15
2019,6,2019-11-30,Netherlands,Slovenia,26,32
2019,6,2019-11-30,Romania,Spain,16,31
2019,6,2019-11-30,Russia,China,26,11
2019,6,2019-11-30,Germany,Brazil,30,24
2019,6,2019-11-30,Japan,Argentina,24,20
2019,6,2019-11-30,Montenegro,Senegal,29,25
2019,6,2019-11-30,Serbia,Angola,32,25
2019,6,2019-11-30,Turkey,Iceland,23,36
2019,6,2019-11-30,Switzerland,Lithuania,21,20
2019,6,2019-11-30,Slovakia,Ukraine,36,32
2019,6,2019-11-30,Faroe Islands,Finland,19,22
2019,6,2019-11-30,Kosovo,Israel,25,28
2019,4,2019-11-26,Finland,Slovakia,25,37
2019,4,2019-11-26,Romania,Netherlands,23,32
2019,4,2019-11-25,Italy,Turkey,26,28
2019,4,2019-11-25,North Macedonia,Kosovo,30,27
2019,4,2019-11-25,South Korea,Russia,22,29
2019,4,2019-11-25,Hungary,Serbia,23,25
2019,6,2019-11-25,Belarus,Italy,35,26
2019,6,2019-11-25,Portugal,Greece,15,16
2019,4,2019-11-24,Poland,Belarus,34,29
2019,4,2019-11-24,Turkey,Kosovo,34,28
2019,4,2019-11-24,Lithuania,Ukraine,22,27
2019,4,2019-11-24,Slovenia,France,21,33
2019,4,2019-11-24,Japan,Brazil,22,28
2019,6,2019-11-24,Portugal,Italy,34,20
2019,6,2019-11-24,Greece,Belarus,18,28
2019,4,2019-11-23,Poland,Ukraine,30,17
2019,4,2019-11-23,Lithuania,Belarus,23,36
2019,4,2019-11-23,Czech Republic,Austria,24,26
2019,4,2019-11-23,Turkey,North Macedonia,42,33
2019,4,2019-11-23,Japan,France,23,28
2019,4,2019-11-23,South Korea,Hungary,25,31
2019,4,2019-11-23,Slovenia,Brazil,33,29
2019,4,2019-11-23,Serbia,Russia,25,43
2019,4,2019-11-23,Kosovo,Italy,31,26
2019,6,2019-11-23,Italy,Greece,19,23
2019,6,2019-11-23,Belarus,Portugal,31,23
2019,4,2019-11-22,Poland,Lithuania,37,19
2019,4,2019-11-22,Ukraine,Belarus,22,31
2019,4,2019-11-22,Austria,Switzerland,23,27
2019,4,2019-11-22,North Macedonia,Italy,29,29
2019,4,2019-11-22,South Korea,Serbia,27,28
2019,4,2019-11-22,Russia,Hungary,29,25
2019,4,2019-11-21,Germany,Montenegro,29,33
2019,4,2019-11-21,Czech Republic,Switzerland,35,30
2019,4,2019-11-21,Japan,Slovenia,28,28
2019,4,2019-11-21,France,Brazil,33,22
2019,4,2019-10-26,Germany,Croatia,32,23
2019,4,2019-10-23,Croatia,Germany,21,21
2019,4,2019-09-29,Norway,Japan,28,22
2019,4,2019-09-29,Argentina,Brazil,20,27
2019,4,2019-09-27,Japan,Argentina,27,18
2019,4,2019-09-27,Norway,Brazil,29,24
2019,4,2019-09-26,Brazil,Japan,26,26
2019,4,2019-09-26,Norway,Argentina,37,23
2019,4,2019-07-27,Norway,Denmark,24,28
2019,6,2019-06-06,Iceland,Spain,32,31
2019,6,2019-06-06,Slovenia,North Macedonia,38,27
2019,6,2019-06-06,Poland,Serbia,30,27
2019,6,2019-06-06,Slovakia,Sweden,24,45
2019,6,2019-06-05,Montenegro,Czech Republic,25,23
2019,6,2019-06-05,Norway,Belarus,31,28
2019,6,2019-06-05,Germany,Croatia,25,21
2019,6,2019-06-05,Switzerland,Denmark,14,26
2019,6,2019-06-05,Hungary,Austria,28,19
2019,4,2019-06-02,Romania,Angola,21,21
2019,6,2019-06-02,North Macedonia,Slovenia,30,33
2019,6,2019-06-02,Austria,Hungary,23,41
2019,6,2019-06-02,Croatia,Germany,24,24
2019,4,2019-06-01,Romania,Japan,28,27
2019,4,2019-06-01,Netherlands,Russia,33,26
2019,6,2019-06-01,Sweden,Slovakia,33,18
2019,6,2019-06-01,Denmark,Switzerland,35,22
2019,4,2019-05-31,Netherlands,Russia,30,31
2019,4,2019-05-31,Angola,Japan,26,21
2019,6,2019-05-31,Spain,Iceland,35,26
2019,6,2019-05-31,Serbia,Poland,33,19
2019,6,2019-05-31,Czech Republic,Montenegro,26,24
2019,6,2019-05-31,Belarus,Norway,21,34
2019,4,2019-05-28,Norway,Sweden,36,20
2019,4,2019-03-24,Slovakia,Iceland,28,30
2019,4,2019-03-24,Poland,Argentina,26,23
2019,4,2019-03-24,Croatia,Slovenia,28,27
2019,4,2019-03-24,Hungary,Japan,33,21
2019,4,2019-03-24,Austria,Czech Republic,25,28
2019,4,2019-03-23,Iceland,Argentina,31,26
2019,4,2019-03-23,Croatia,Austria,21,22
2019,4,2019-03-23,Poland,Slovakia,29,23
2019,4,2019-03-23,Slovenia,Czech Republic,25,26
2019,4,2019-03-23,Spain,Brazil,28,25
2019,4,2019-03-23,Germany,Netherlands,29,28
2019,4,2019-03-23,Sweden,Russia,28,26
2019,4,2019-03-23,Serbia,Switzerland,31,21
2019,4,2019-03-23,North Macedonia,Montenegro,21,17
2019,4,2019-03-23,Belarus,Ukraine,36,29
2019,4,2019-03-22,Spain,Serbia,31,28
2019,4,2019-03-22,Croatia,Czech Republic,30,24
2019,4,2019-03-22,Sweden,Russia,27,24
2019,4,2019-03-22,Argentina,Slovakia,27,33
2019,4,2019-03-22,Netherlands,Germany,29,26
2019,4,2019-03-22,Switzerland,Brazil,16,28
2019,4,2019-03-22,Austria,Slovenia,23,23
2019,4,2019-03-22,Poland,Iceland,21,19
2019,4,2019-03-22,North Macedonia,Montenegro,21,22
2019,4,2019-03-22,Belarus,Ukraine,36,28
2019,4,2019-03-21,Spain,Switzerland,35,18
2019,4,2019-03-21,Brazil,Serbia,27,29
2018,3,2018-12-16,Russia,France,21,24
2018,3,2018-12-16,Romania,Netherlands,20,24
2018,3,2018-12-14,Netherlands,France,21,27
2018,3,2018-12-14,Russia,Romania,28,22
2018,3,2018-12-14,Sweden,Norway,29,38
2018,1,2018-12-12,Senegal,Angola,14,19
2018,3,2018-12-12,Netherlands,Germany,27,21
2018,3,2018-12-12,Serbia,France,28,38
2018,3,2018-12-12,Hungary,Romania,31,29
2018,3,2018-12-12,Sweden,Russia,39,30
2018,3,2018-12-12,Denmark,Montenegro,24,23
2018,3,2018-12-12,Spain,Norway,26,33
2018,3,2018-12-11,Netherlands,Norway,16,29
2018,3,2018-12-11,Spain,Romania,25,27
2018,3,2018-12-10,Serbia,Montenegro,27,28
2018,3,2018-12-10,Denmark,Russia,21,32
2018,2,2018-12-09,South Korea,Japan,30,25
2018,2,2018-12-09,Kazakhstan,China,21,27
2018,3,2018-12-09,Netherlands,Romania,29,24
2018,3,2018-12-09,Serbia,Russia,25,29
2018,3,2018-12-09,Hungary,Germany,26,25
2018,3,2018-12-09,Sweden,France,21,21
2018,2,2018-12-07,Japan,China,23,21
2018,2,2018-12-07,South Korea,Kazakhstan,31,23
2018,3,2018-12-07,Hungary,Norway,25,38
2018,3,2018-12-07,Spain,Germany,23,29
2018,3,2018-12-06,Sweden,Montenegro,28,30
2018,3,2018-12-06,Denmark,France,23,29
2018,2,2018-12-05,Japan,Kazakhstan,31,24
2018,2,2018-12-05,South Korea,China,24,21
2018,3,2018-12-05,Hungary,Spain,32,26
2018,3,2018-12-05,Norway,Romania,23,31
2018,3,2018-12-05,Germany,Czech Republic,30,28
2018,3,2018-12-05,Netherlands,Croatia,34,23
2018,2,2018-12-04,Iran,Japan,8,31
2018,3,2018-12-04,Denmark,Serbia,25,30
2018,3,2018-12-04,France,Montenegro,25,20
2018,3,2018-12-04,Russia,Slovenia,27,29
2018,3,2018-12-04,Sweden,Poland,23,22
2018,1,2018-12-03,Tunisia,Senegal,21,26
2018,3,2018-12-03,Czech Republic,Norway,17,31
2018,3,2018-12-03,Netherlands,Spain,28,27
2018,3,2018-12-03,Croatia,Hungary,18,24
2018,3,2018-12-03,Germany,Romania,24,29
2018,3,2018-12-02,Russia,Montenegro,24,23
2018,3,2018-12-02,Sweden,Serbia,22,21
2018,3,2018-12-02,Poland,Denmark,21,28
2018,3,2018-12-02,Slovenia,France,21,30
2018,2,2018-12-01,Iran,Kazakhstan,26,41
2018,3,2018-12-01,Romania,Czech Republic,31,28
2018,3,2018-12-01,Spain,Croatia,25,18
2018,3,2018-12-01,Hungary,Netherlands,25,28
2018,3,2018-12-01,Norway,Germany,32,33
2018,3,2018-11-30,Denmark,Sweden,30,29
2018,3,2018-11-30,Montenegro,Slovenia,36,32
2018,3,2018-11-30,Serbia,Poland,33,26
2018,3,2018-11-29,France,Russia,23,26
2018,4,2018-11-25,Spain,Brazil,28,28
2018,4,2018-11-25,Poland,Germany,27,28
2018,4,2018-11-25,Sweden,Montenegro,30,32
2018,4,2018-11-24,Germany,Spain,20,22
2018,4,2018-11-24,Brazil,Poland,26,32
2018,4,2018-11-24,Czech Republic,Slovakia,22,20
2018,4,2018-11-24,Russia,Serbia,33,32
2018,4,2018-11-24,Switzerland,Croatia,18,25
2018,4,2018-11-24,Ukraine,Austria,34,32
2018,4,2018-11-23,Spain,Poland,23,16
2018,4,2018-11-23,Brazil,Germany,20,19
2018,4,2018-11-23,Czech Republic,Croatia,21,19
2018,4,2018-11-23,Sweden,Montenegro,28,30
2018,4,2018-11-23,Romania,Serbia,29,26
2018,4,2018-11-23,Switzerland,Slovakia,22,35
2018,4,2018-11-22,Croatia,Slovakia,22,20
2018,4,2018-11-22,Czech Republic,Switzerland,34,25
2018,4,2018-11-21,Netherlands,Angola,32,29
2018,4,2018-11-20,Greece,Israel,26,26
2018,4,2018-11-19,Greece,Israel,25,21
2018,3,2018-10-01,Kosovo,Netherlands,12,40
2018,3,2018-10-01,North Macedonia,Serbia,27,33
2018,3,2018-10-01,Faroe Islands,Sweden,15,33
2018,3,2018-10-01,Lithuania,Spain,17,24
2018,3,2018-10-01,Slovenia,Czech Republic,28,28
2018,3,2018-10-01,Ukraine,Croatia,26,22
2018,3,2018-10-01,Iceland,Denmark,14,29
2018,3,2018-10-01,Switzerland,Norway,12,29
2018,3,2018-10-01,Italy,Montenegro,16,23
2018,3,2018-10-01,Portugal,Romania,16,32
2018,3,2018-10-01,Slovakia,Poland,20,29
2018,3,2018-10-01,Turkey,Germany,16,30
2018,3,2018-10-01,Belarus,Hungary,18,25
2018,3,2018-09-30,Austria,Russia,27,25
2018,4,2018-09-30,Germany,Russia,33,36
2018,4,2018-09-29,Slovenia,Serbia,27,35
2018,4,2018-09-29,Belarus,Ukraine,27,31
2018,4,2018-09-29,Iceland,Sweden,20,33
2018,4,2018-09-29,Spain,Austria,28,26
2018,4,2018-09-29,Hungary,Montenegro,19,23
2018,4,2018-09-29,Germany,Russia,31,35
2018,4,2018-09-29,Slovakia,Czech Republic,22,22
2018,3,2018-09-28,Russia,Portugal,32,25
2018,3,2018-09-28,Sweden,North Macedonia,38,26
2018,3,2018-09-28,Serbia,Faroe Islands,36,20
2018,3,2018-09-28,Montenegro,Slovakia,24,23
2018,4,2018-09-28,Netherlands,Japan,28,17
2018,4,2018-09-28,Belarus,Ukraine,25,28
2018,4,2018-09-28,Slovakia,Czech Republic,22,26
2018,4,2018-09-28,Hungary,Montenegro,29,25
2018,4,2018-09-28,Spain,Austria,32,22
2018,3,2018-09-27,Denmark,Slovenia,28,22
2018,3,2018-09-27,Czech Republic,Iceland,30,23
2018,3,2018-09-27,Germany,Lithuania,26,26
2018,3,2018-09-27,Spain,Turkey,35,16
2018,3,2018-09-27,Netherlands,Belarus,33,21
2018,3,2018-09-27,Norway,Ukraine,35,22
2018,3,2018-09-27,Croatia,Switzerland,32,28
2018,3,2018-09-27,Hungary,Kosovo,37,12
2018,3,2018-09-27,Poland,Italy,40,13
2018,3,2018-09-27,Romania,Austria,36,25
2018,4,2018-09-27,Iceland,Sweden,25,26
2018,4,2018-09-27,Netherlands,Japan,38,26
2018,4,2018-09-27,North Macedonia,Italy,26,23
2018,4,2018-09-26,Spain,Argentina,33,19
2018,4,2018-09-26,Slovenia,Serbia,34,31
2018,4,2018-06-25,South Korea,Japan,27,20
2018,4,2018-06-23,Japan,Poland,26,20
2018,4,2018-06-21,South Korea,Ukraine,34,30
2018,4,2018-06-20,Sweden,South Korea,28,34
2018,4,2018-06-19,Sweden,Ukraine,31,28
2018,4,2018-06-18,Sweden,South Korea,28,35
2018,4,2018-06-17,South Korea,Ukraine,36,20
2018,4,2018-06-16,Sweden,Ukraine,27,27
2018,3,2018-06-11,Israel,Kosovo,25,32
2018,3,2018-06-11,Finland,Faroe Islands,17,20
2018,3,2018-06-10,Faroe Islands,Greece,25,24
2018,3,2018-06-09,Greece,Finland,29,20
2018,4,2018-06-06,Germany,Poland,30,29
2018,3,2018-06-03,Czech Republic,Slovenia,30,30
2018,3,2018-06-03,Poland,Slovakia,26,21
2018,3,2018-06-03,Serbia,North Macedonia,35,30
2018,3,2018-06-03,Romania,Portugal,32,28
2018,3,2018-06-03,Russia,Austria,26,25
2018,3,2018-06-02,Norway,Switzerland,41,18
2018,3,2018-06-02,Croatia,Ukraine,28,25
2018,3,2018-06-02,Spain,Lithuania,29,17
2018,3,2018-06-02,Montenegro,Italy,28,22
2018,3,2018-06-02,Hungary,Belarus,30,22
2018,3,2018-06-02,Denmark,Iceland,24,17
2018,3,2018-06-02,Germany,Turkey,40,17
2018,3,2018-06-02,Sweden,Faroe Islands,32,13
2018,3,2018-06-02,Netherlands,Kosovo,42,16
2018,3,2018-05-31,Italy,Poland,25,33
2018,3,2018-05-31,Austria,Romania,25,28
2018,3,2018-05-31,Slovakia,Montenegro,24,27
2018,3,2018-05-31,Belarus,Netherlands,28,29
2018,3,2018-05-31,Lithuania,Germany,11,25
2018,3,2018-05-31,Portugal,Russia,24,30
2018,3,2018-05-30,Iceland,Czech Republic,24,26
2018,3,2018-05-30,Faroe Islands,Serbia,17,33
2018,3,2018-05-30,Switzerland,Croatia,16,33
2018,3,2018-05-30,North Macedonia,Sweden,20,32
2018,3,2018-05-30,Kosovo,Hungary,15,37
2018,3,2018-05-30,Slovenia,Denmark,23,25
2018,3,2018-05-30,Ukraine,Norway,21,26
2018,3,2018-05-30,Turkey,Spain,17,22
2018,3,2018-03-25,North Macedonia,Faroe Islands,28,24
2018,3,2018-03-25,Norway,Croatia,33,27
2018,3,2018-03-25,Ukraine,Switzerland,21,22
2018,3,2018-03-25,Romania,Russia,26,25
2018,3,2018-03-25,Slovenia,Iceland,28,18
2018,3,2018-03-25,Turkey,Lithuania,30,24
2018,3,2018-03-25,Netherlands,Hungary,22,23
2018,3,2018-03-25,Belarus,Kosovo,41,18
2018,4,2018-03-25,France,Brazil,24,24
2018,3,2018-03-24,Austria,Portugal,29,24
2018,3,2018-03-24,Spain,Germany,27,23
2018,3,2018-03-24,Montenegro,Poland,33,23
2018,3,2018-03-24,Denmark,Czech Republic,21,20
2018,3,2018-03-24,Sweden,Serbia,31,30
2018,3,2018-03-24,Slovakia,Italy,20,17
2018,3,2018-03-22,Portugal,Austria,30,32
2018,3,2018-03-22,Hungary,Netherlands,18,19
2018,3,2018-03-22,Lithuania,Turkey,22,22
2018,4,2018-03-22,France,Brazil,28,17
2018,3,2018-03-21,Iceland,Slovenia,30,30
2018,3,2018-03-21,Faroe Islands,North Macedonia,15,22
2018,3,2018-03-21,Switzerland,Ukraine,21,15
2018,3,2018-03-21,Germany,Spain,33,24
2018,3,2018-03-21,Italy,Slovakia,20,21
2018,3,2018-03-21,Croatia,Norway,25,32
2018,3,2018-03-21,Kosovo,Belarus,22,31
2018,3,2018-03-21,Serbia,Sweden,30,23
2018,3,2018-03-21,Poland,Montenegro,20,26
2018,3,2018-03-21,Czech Republic,Denmark,21,26
2018,3,2018-03-21,Russia,Romania,30,25
2017,4,2017-11-29,France,Angola,30,18
2017,4,2017-11-28,Slovakia,Iceland,25,27
2017,4,2017-11-27,Sweden,Denmark,23,17
2017,4,2017-11-27,Slovakia,Iceland,26,28
2017,4,2017-11-27,Montenegro,Serbia,25,31
2017,4,2017-11-26,Spain,Ukraine,33,14
2017,4,2017-11-26,Montenegro,Serbia,36,26
2017,4,2017-11-26,France,Slovenia,26,18
2017,4,2017-11-26,Argentina,Japan,26,21
2017,4,2017-11-26,Romania,Brazil,24,23
2017,4,2017-11-26,Angola,Tunisia,31,14
2017,4,2017-11-26,North Macedonia,Poland,25,32
2017,4,2017-11-25,Spain,Japan,26,22
2017,4,2017-11-25,Ukraine,Argentina,31,25
2017,4,2017-11-25,Germany,Iceland,32,19
2017,4,2017-11-25,Denmark,Sweden,26,25
2017,4,2017-11-25,Romania,North Macedonia,31,18
2017,4,2017-11-25,Brazil,Poland,18,29
2017,4,2017-11-25,Switzerland,Austria,22,24
2017,4,2017-11-24,Spain,Argentina,28,19
2017,4,2017-11-24,France,Tunisia,35,19
2017,4,2017-11-24,Japan,Ukraine,24,25
2017,4,2017-11-24,Slovakia,Germany,22,23
2017,4,2017-11-24,Romania,Poland,21,27
2017,4,2017-11-24,Slovenia,Angola,31,25
2017,4,2017-11-24,North Macedonia,Brazil,19,32
2017,4,2017-11-24,Czech Republic,Switzerland,29,22
2017,4,2017-11-23,Czech Republic,Austria,27,28
2017,4,2017-11-22,Serbia,Slovakia,26,24
2017,4,2017-11-21,Serbia,Slovakia,30,30
2017,4,2017-10-29,Germany,Netherlands,36,26
2017,4,2017-10-28,Germany,Netherlands,23,18
2017,4,2017-10-01,France,Brazil,22,22
2017,4,2017-09-29,France,Brazil,23,21
2017,4,2017-09-24,Italy,North Macedonia,24,29
2017,4,2017-09-23,Russia,South Korea,49,40
2017,4,2017-09-22,Turkey,North Macedonia,30,26
2017,4,2017-06-17,Norway,France,23,22
2017,4,2017-06-16,Croatia,Serbia,28,21
2017,4,2017-06-15,Norway,France,24,21
2017,4,2017-06-13,Brazil,Portugal,38,25
2017,4,2017-06-11,Brazil,Portugal,35,29
2017,4,2017-06-08,Denmark,Germany,17,22
2017,4,2017-06-07,Croatia,Sweden,28,35
2017,4,2017-06-04,Belarus,Ukraine,32,24
2017,4,2017-06-03,Israel,Greece,26,28
2017,4,2017-06-03,Russia,Lithuania,30,12
2017,4,2017-06-03,Belarus,Ukraine,34,31
2017,4,2017-06-03,Turkey,North Macedonia,38,29
2017,4,2017-06-02,North Macedonia,Lithuania,31,24
2017,4,2017-06-02,Turkey,Russia,32,34
2017,4,2017-06-01,Israel,Greece,23,27
2017,4,2017-06-01,Turkey,Lithuania,26,27
2017,4,2017-06-01,Russia,North Macedonia,35,29
2017,4,2017-06-01,Serbia,Montenegro,31,24
2017,4,2017-05-31,Serbia,Montenegro,31,31
2017,4,2017-03-19,Romania,Spain,21,20
2017,4,2017-03-19,Germany,Sweden,23,24
2017,4,2017-03-19,Poland,Slovakia,29,25
2017,4,2017-03-19,Belarus,Ukraine,24,23
2017,4,2017-03-18,Ukraine,Poland,17,26
2017,4,2017-03-18,Slovakia,Belarus,22,27
2017,4,2017-03-18,Sweden,Germany,33,28
2017,4,2017-03-18,Netherlands,Iceland,38,18
2017,4,2017-03-18,North Macedonia,Serbia,27,43
2017,4,2017-03-18,Czech Republic,Austria,35,26
2017,4,2017-03-18,Turkey,Lithuania,30,23
2017,4,2017-03-17,Netherlands,Iceland,23,20
2017,4,2017-03-17,North Macedonia,Serbia,29,35
2017,4,2017-03-17,Belarus,Poland,24,23
2017,4,2017-03-17,Hungary,Croatia,34,19
2017,4,2017-03-17,Romania,Spain,21,24
2017,4,2017-03-17,Slovakia,Ukraine,28,25
2017,4,2017-03-17,Turkey,Lithuania,43,15
2017,4,2017-03-17,Montenegro,Slovenia,19,20
2017,4,2017-03-16,Austria,Czech Republic,30,28
2017,4,2017-03-15,Montenegro,Slovenia,29,22
2016,4,2016-12-03,Cuba,Uruguay,16,44
2016,4,2016-12-03,Brazil,Slovakia,21,21
2016,4,2016-12-02,Brazil,Uruguay,30,11
2016,4,2016-12-02,Slovakia,Cuba,38,11
2016,4,2016-12-01,Brazil,Cuba,51,9
2016,4,2016-12-01,Uruguay,Slovakia,15,29
2016,4,2016-11-30,Croatia,Japan,29,26
2016,4,2016-11-30,Sweden,France,21,27
2016,4,2016-11-27,Romania,Hungary,24,29
2016,4,2016-11-27,Germany,Sweden,28,28
2016,4,2016-11-27,Spain,Poland,22,18
2016,4,2016-11-27,Japan,Argentina,23,19
2016,4,2016-11-27,Slovenia,Switzerland,36,29
2016,4,2016-11-26,Spain,Japan,33,21
2016,4,2016-11-26,Argentina,Poland,28,31
2016,4,2016-11-26,Germany,Sweden,24,24
2016,4,2016-11-26,Slovenia,Switzerland,32,25
2016,4,2016-11-26,Serbia,Austria,31,28
2016,4,2016-11-25,Spain,Argentina,35,15
2016,4,2016-11-25,Croatia,Montenegro,28,20
2016,4,2016-11-25,Poland,Japan,32,17
2016,4,2016-11-25,Czech Republic,Serbia,28,30
2016,4,2016-11-24,Czech Republic,Austria,26,25
2016,4,2016-11-22,Belarus,Lithuania,31,25
2016,5,2016-10-25,South Korea,Japan,35,21
2016,5,2016-10-24,Japan,Kazakhstan,24,23
2016,5,2016-10-22,China,South Korea,22,34
2016,5,2016-10-21,China,Japan,19,29
2016,5,2016-10-21,South Korea,Kazakhstan,35,24
2016,5,2016-10-20,Kazakhstan,China,18,28
2016,4,2016-10-09,Germany,Spain,24,27
2016,4,2016-10-08,Hungary,Slovenia,32,22
2016,4,2016-10-08,Austria,Croatia,26,25
2016,4,2016-10-08,Netherlands,Romania,23,24
2016,4,2016-10-08,Sweden,Poland,31,27
2016,4,2016-10-08,Iceland,Slovakia,26,25
2016,4,2016-10-07,Germany,Spain,32,18
2016,4,2016-10-07,Netherlands,Serbia,31,29
2016,4,2016-10-07,Poland,Slovakia,28,18
2016,4,2016-10-07,Croatia,Austria,36,28
2016,4,2016-10-07,Iceland,Sweden,23,33
2016,4,2016-10-06,Romania,Serbia,19,23
2016,4,2016-10-06,Slovenia,Czech Republic,33,28
2016,4,2016-10-05,Slovenia,Czech Republic,27,30
2016,5,2016-08-20,France,Russia,19,22
2016,5,2016-08-20,Netherlands,Norway,26,36
2016,5,2016-08-18,Norway,Russia,37,38
2016,5,2016-08-18,Netherlands,France,23,24
2016,5,2016-08-16,Russia,Angola,31,27
2016,5,2016-08-16,Sweden,Norway,20,33
2016,5,2016-08-16,Spain,France,26,27
2016,5,2016-08-16,Brazil,Netherlands,23,32
2016,5,2016-08-15,Argentina,South Korea,22,28
2016,5,2016-08-14,Spain,Angola,26,22
2016,5,2016-08-14,Norway,Romania,28,27
2016,5,2016-08-14,Netherlands,Russia,34,38
2016,5,2016-08-14,Sweden,France,25,27
2016,5,2016-08-14,Montenegro,Brazil,23,29
2016,5,2016-08-13,South Korea,France,17,21
2016,5,2016-08-12,Russia,Argentina,35,29
2016,5,2016-08-12,Montenegro,Norway,19,28
2016,5,2016-08-12,Romania,Spain,24,21
2016,5,2016-08-12,Sweden,Netherlands,29,29
2016,5,2016-08-12,Angola,Brazil,24,28
2016,5,2016-08-11,France,Argentina,27,11
2016,5,2016-08-10,Netherlands,South Korea,32,32
2016,5,2016-08-10,Norway,Angola,30,20
2016,5,2016-08-10,Russia,Sweden,36,34
2016,5,2016-08-10,Romania,Montenegro,25,21
2016,5,2016-08-10,Brazil,Spain,24,29
2016,5,2016-08-09,Angola,Montenegro,27,25
2016,5,2016-08-08,Argentina,Netherlands,18,26
2016,5,2016-08-08,Brazil,Romania,26,13
2016,5,2016-08-08,Spain,Norway,24,27
2016,5,2016-08-08,France,Russia,25,26
2016,5,2016-08-08,South Korea,Sweden,28,31
2016,5,2016-08-07,Sweden,Argentina,31,21
2016,5,2016-08-06,Romania,Angola,19,23
