date,home,away,home_score,away_score
19.06. 16:00,Serbia,North Macedonia,29,26
02.05. 09:00,Belarus U19,Russia U19,27,31
01.05. 14:00,Belarus U19,Russia U19,36,35
13.03. 19:00,Spain,Argentina,28,24
10.01. 16:30,North Macedonia,Chile,28,24
09.01. 19:00,Denmark,Norway,34,36
08.01. 13:00,Russia,Spain B,28,26
07.01. 19:15,Denmark,Norway,31,28
07.01. 17:00,Tunisia,Ivry,31,23
07.01. 13:00,Argentina,Spain B,25,19
06.01. 13:00,Russia,Argentina,22,21
05.01. 17:00,Tunisia,Ivry,33,24
