season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2018,3,2018-03-24,Austria,Portugal,29,24,303,0,0,2,2,18,7,0,3,31
2018,3,2018-03-24,Spain,Germany,27,23,304,0,0,3,3,31,24,0,39,14
2018,3,2018-03-24,Montenegro,Poland,33,23,305,0,0,3,3,24,20,0,25,30
2018,3,2018-03-24,Denmark,Czech Republic,21,20,306,0,0,3,3,13,18,0,10,9
2018,3,2018-03-24,Sweden,Serbia,31,30,307,0,0,3,3,31,21,0,40,35
2018,3,2018-03-24,Slovakia,Italy,20,17,308,0,0,3,3,27,7,0,36,20
2018,3,2018-03-25,North Macedonia,Faroe Islands,28,24,309,0,0,4,4,14,5,0,27,12
2018,3,2018-03-25,Norway,Croatia,33,27,310,0,0,4,4,24,13,0,28,7
2018,3,2018-03-25,Ukraine,Switzerland,21,22,311,0,0,4,4,14,12,0,44,41
2018,3,2018-03-25,Romania,Russia,26,25,312,0,0,4,4,30,22,0,32,33
2018,3,2018-03-25,Slovenia,Iceland,28,18,313,0,0,4,4,18,14,0,37,17
2018,3,2018-03-25,Turkey,Lithuania,30,24,314,0,0,3,3,13,10,0,43,24
2018,3,2018-03-25,Netherlands,Hungary,22,23,315,0,0,3,3,30,10,0,26,16
2018,3,2018-03-25,Belarus,Kosovo,41,18,316,0,0,4,4,13,5,0,4,23
2018,4,2018-03-25,France,Brazil,24,24,317,0,0,3,3,27,31,0,13,5
2018,3,2018-05-30,Iceland,Czech Republic,24,26,318,0,0,66,67,15,19,0,17,9
2018,3,2018-05-30,Faroe Islands,Serbia,17,33,319,0,0,66,67,6,22,0,12,35
2018,3,2018-05-30,Switzerland,Croatia,16,33,320,0,0,66,66,13,14,0,41,7
2018,3,2018-05-30,North Macedonia,Sweden,20,32,321,0,0,66,67,15,32,0,27,40
2018,3,2018-05-30,Kosovo,Hungary,15,37,322,0,0,66,66,6,11,0,23,16
2018,3,2018-05-30,Slovenia,Denmark,23,25,323,0,0,66,67,19,14,0,37,10
2018,3,2018-05-30,Ukraine,Norway,21,26,324,0,0,66,66,15,25,0,44,28
2018,3,2018-05-30,Turkey,Spain,17,22,325,0,0,66,67,14,32,0,43,39
2018,3,2018-05-31,Italy,Poland,25,33,326,0,0,68,68,8,21,0,20,30
2018,3,2018-05-31,Austria,Romania,25,28,327,0,0,68,67,19,31,0,3,32
2018,3,2018-05-31,Slovakia,Montenegro,24,27,328,0,0,68,68,28,25,0,36,25
2018,3,2018-05-31,Belarus,Netherlands,28,29,329,0,0,67,67,14,31,0,4,26
2018,3,2018-05-31,Lithuania,Germany,11,25,330,0,0,67,68,11,25,0,24,14
2018,3,2018-05-31,Portugal,Russia,24,30,331,0,0,68,67,8,23,0,31,33
2018,3,2018-06-02,Norway,Switzerland,41,18,332,0,0,3,3,26,14,0,28,41
2018,3,2018-06-02,Croatia,Ukraine,28,25,333,0,0,3,3,15,16,0,7,44
2018,3,2018-06-02,Spain,Lithuania,29,17,334,0,0,3,2,33,12,0,39,24
2018,3,2018-06-02,Montenegro,Italy,28,22,335,0,0,2,2,26,9,0,25,20
2018,3,2018-06-02,Hungary,Belarus,30,22,336,0,0,3,2,12,15,0,16,4
2018,3,2018-06-02,Denmark,Iceland,24,17,337,0,0,3,3,15,16,0,10,17
2018,3,2018-06-02,Germany,Turkey,40,17,338,0,0,2,3,26,15,0,14,43
2018,3,2018-06-02,Sweden,Faroe Islands,32,13,339,0,0,3,3,33,7,0,40,12
2018,3,2018-06-02,Netherlands,Kosovo,42,16,340,0,0,2,3,32,7,0,26,23
2018,3,2018-06-03,Czech Republic,Slovenia,30,30,341,0,0,4,4,20,20,0,9,37
2018,3,2018-06-03,Poland,Slovakia,26,21,342,0,0,3,3,22,29,0,30,36
2018,3,2018-06-03,Serbia,North Macedonia,35,30,343,0,0,4,4,23,16,0,35,27
2018,3,2018-06-03,Romania,Portugal,32,28,344,0,0,3,3,32,9,0,32,31
2018,3,2018-06-03,Russia,Austria,26,25,345,0,0,3,3,24,20,0,33,3
2018,4,2018-06-06,Germany,Poland,30,29,346,0,0,4,3,27,23,0,14,30
2018,4,2018-06-16,Sweden,Ukraine,27,27,347,0,0,14,14,34,17,0,40,44
2018,4,2018-06-17,South Korea,Ukraine,36,20,348,0,0,100,1,14,18,1,38,44
2018,4,2018-06-18,Sweden,South Korea,28,35,349,0,0,2,1,35,15,0,40,38
2018,4,2018-06-19,Sweden,Ukraine,31,28,350,0,0,1,2,36,19,0,40,44
2018,4,2018-06-20,Sweden,South Korea,28,34,351,0,0,1,2,37,16,0,40,38
2018,4,2018-06-21,South Korea,Ukraine,34,30,352,0,0,1,2,17,20,0,38,44
2018,4,2018-06-23,Japan,Poland,26,20,353,0,0,100,17,18,24,1,21,30
2018,4,2018-06-25,South Korea,Japan,27,20,354,0,0,4,2,18,19,0,38,21
2018,4,2018-09-26,Spain,Argentina,33,19,355,0,0,100,100,34,15,0,39,2
2018,4,2018-09-26,Slovenia,Serbia,34,31,356,0,0,100,100,21,24,0,37,35
2018,4,2018-09-27,Iceland,Sweden,25,26,357,0,0,100,99,17,38,0,17,40
2018,4,2018-09-27,Netherlands,Japan,38,26,358,0,0,100,94,33,20,0,26,21
2018,4,2018-09-27,North Macedonia,Italy,26,23,359,0,0,100,100,17,10,0,27,20
2018,4,2018-09-28,Netherlands,Japan,28,17,360,0,0,1,1,34,21,0,26,21
2018,4,2018-09-28,Belarus,Ukraine,25,28,361,0,0,100,99,16,21,0,4,44
2018,4,2018-09-28,Slovakia,Czech Republic,22,26,362,0,0,100,100,30,21,0,36,9
2018,4,2018-09-28,Hungary,Montenegro,29,25,363,0,0,100,100,13,27,0,16,25
2018,4,2018-09-28,Spain,Austria,32,22,364,0,0,2,100,35,21,0,39,3
2018,4,2018-09-29,Slovenia,Serbia,27,35,365,0,0,3,3,22,25,0,37,35
2018,4,2018-09-29,Belarus,Ukraine,27,31,366,0,0,1,1,17,22,0,4,44
2018,4,2018-09-29,Iceland,Sweden,20,33,367,0,0,2,2,18,39,0,17,40
2018,4,2018-09-29,Spain,Austria,28,26,368,0,0,1,1,36,22,0,39,3
2018,4,2018-09-29,Hungary,Montenegro,19,23,369,0,0,1,1,14,28,0,16,25
2018,4,2018-09-29,Germany,Russia,31,35,370,0,0,100,100,28,25,0,14,33
2018,4,2018-09-29,Slovakia,Czech Republic,22,22,371,0,0,1,1,31,22,0,36,9
2018,4,2018-09-30,Germany,Russia,33,36,372,0,0,1,1,29,26,0,14,33
2018,4,2018-11-19,Greece,Israel,25,21,373,0,0,100,100,4,4,0,15,19
2018,4,2018-11-20,Greece,Israel,26,26,374,0,0,1,1,5,5,0,15,19
2018,4,2018-11-21,Netherlands,Angola,32,29,375,0,0,54,100,35,13,0,26,1
2018,4,2018-11-22,Croatia,Slovakia,22,20,376,0,0,100,54,16,32,0,7,36
2018,4,2018-11-22,Czech Republic,Switzerland,34,25,377,0,0,54,100,23,15,0,9,41
2018,4,2018-11-23,Spain,Poland,23,16,378,0,0,55,100,37,25,0,39,30
2018,4,2018-11-23,Brazil,Germany,20,19,379,0,0,100,54,32,30,0,5,14
2018,4,2018-11-23,Czech Republic,Croatia,21,19,380,0,0,1,1,24,17,0,9,7
2018,4,2018-11-23,Sweden,Montenegro,28,30,381,0,0,55,55,40,29,0,40,25
2018,4,2018-11-23,Romania,Serbia,29,26,382,0,0,100,55,33,26,0,32,35
2018,4,2018-11-23,Switzerland,Slovakia,22,35,383,0,0,1,1,16,33,0,41,36
2019,6,2018-11-23,Italy,Greece,19,23,384,0,0,57,3,11,6,1,20,15
2019,6,2018-11-23,Belarus,Portugal,31,23,385,0,0,55,100,18,10,1,4,31
2018,4,2018-11-24,Germany,Spain,20,22,386,0,0,1,1,31,38,0,14,39
2018,4,2018-11-24,Brazil,Poland,26,32,387,0,0,1,1,33,26,0,5,30
2018,4,2018-11-24,Czech Republic,Slovakia,22,20,388,0,0,1,1,25,34,0,9,36
2018,4,2018-11-24,Russia,Serbia,33,32,389,0,0,55,1,27,27,0,33,35
2018,4,2018-11-24,Switzerland,Croatia,18,25,390,0,0,1,1,17,18,0,41,7
2018,4,2018-11-24,Ukraine,Austria,34,32,391,0,0,56,56,23,23,0,44,3
2019,6,2018-11-24,Portugal,Italy,34,20,392,0,0,1,1,11,12,0,31,20
2019,6,2018-11-24,Greece,Belarus,18,28,393,0,0,1,1,7,19,0,15,4
2018,4,2018-11-25,Spain,Brazil,28,28,394,0,0,1,1,39,34,0,39,5
2018,4,2018-11-25,Poland,Germany,27,28,395,0,0,1,1,27,32,0,30,14
2018,4,2018-11-25,Sweden,Montenegro,30,32,396,0,0,2,2,41,30,0,40,25
2019,6,2018-11-25,Belarus,Italy,35,26,397,0,0,1,1,20,13,0,4,20
2019,6,2018-11-25,Portugal,Greece,15,16,398,0,0,1,1,12,8,0,31,15
2018,3,2018-11-29,France,Russia,23,26,399,0,0,100,5,28,28,0,13,33
2018,3,2018-11-30,Denmark,Sweden,30,29,400,0,0,100,5,16,42,0,10,40
2018,3,2018-11-30,Montenegro,Slovenia,36,32,401,0,0,5,62,31,23,0,25,37
2018,3,2018-11-30,Serbia,Poland,33,26,402,0,0,6,5,28,28,0,35,30
2019,6,2018-11-30,Turkey,Iceland,23,36,403,0,0,100,62,16,19,1,43,17
2019,6,2018-11-30,Switzerland,Lithuania,21,20,404,0,0,6,100,18,13,1,41,24
2019,6,2018-11-30,Slovakia,Ukraine,36,32,405,0,0,6,6,35,24,1,36,44
2019,6,2018-11-30,Kosovo,Israel,25,28,406,0,0,100,10,8,6,1,23,19
2018,2,2018-12-01,Iran,Kazakhstan,26,41,407,1,1,7,100,1,4,1,18,22
2018,3,2018-12-01,Romania,Czech Republic,31,28,408,0,0,8,7,34,26,0,32,9
2018,3,2018-12-01,Spain,Croatia,25,18,409,0,0,6,7,40,19,0,39,7
2018,3,2018-12-01,Hungary,Netherlands,25,28,410,0,0,63,10,15,36,0,16,26
2018,3,2018-12-01,Norway,Germany,32,33,411,0,0,100,6,27,33,0,28,14
2019,6,2018-12-01,Iceland,North Macedonia,21,29,412,0,0,1,65,20,18,0,17,27
2019,6,2018-12-01,Israel,Slovakia,20,24,413,0,0,1,1,7,36,0,19,36
2019,6,2018-12-01,Lithuania,Faroe Islands,21,25,414,0,0,1,100,14,8,0,24,12
2019,6,2018-12-01,Ukraine,Kosovo,44,19,415,0,0,1,1,25,9,0,44,23
2018,3,2018-12-02,Russia,Montenegro,24,23,416,0,0,3,2,29,32,0,33,25
2018,3,2018-12-02,Sweden,Serbia,22,21,417,0,0,2,2,43,29,0,40,35
2018,3,2018-12-02,Poland,Denmark,21,28,418,0,0,2,2,29,17,0,30,10
2018,3,2018-12-02,Slovenia,France,21,30,419,0,0,2,3,24,29,0,37,13
2019,6,2018-12-02,Turkey,North Macedonia,23,30,420,0,0,2,1,17,19,0,43,27
2019,6,2018-12-02,Slovakia,Kosovo,40,15,421,0,0,1,1,37,10,0,36,23
2019,6,2018-12-02,Ukraine,Israel,35,25,422,0,0,1,1,26,8,0,44,19
2019,6,2018-12-02,Switzerland,Faroe Islands,23,19,423,0,0,2,1,19,9,0,41,12
2018,1,2018-12-03,Tunisia,Senegal,21,26,424,0,0,100,7,10,1,1,42,34
2018,3,2018-12-03,Czech Republic,Norway,17,31,425,0,0,2,2,27,28,0,9,28
2018,3,2018-12-03,Netherlands,Spain,28,27,426,0,0,2,2,37,41,0,26,39
2018,3,2018-12-03,Croatia,Hungary,18,24,427,0,0,2,2,20,16,0,7,16
2018,3,2018-12-03,Germany,Romania,24,29,428,0,0,2,2,34,35,0,14,32
2018,2,2018-12-04,Iran,Japan,8,31,429,1,1,3,67,2,22,0,18,21
2018,3,2018-12-04,Denmark,Serbia,25,30,430,0,0,2,2,18,30,0,10,35
2018,3,2018-12-04,France,Montenegro,25,20,431,0,0,2,2,30,33,0,13,25
2018,3,2018-12-04,Russia,Slovenia,27,29,432,0,0,2,2,30,25,0,33,37
2018,3,2018-12-04,Sweden,Poland,23,22,433,0,0,2,2,44,30,0,40,30
2018,2,2018-12-05,Japan,Kazakhstan,31,24,434,1,1,1,4,23,5,0,21,22
2018,2,2018-12-05,South Korea,China,24,21,435,1,1,100,100,19,4,0,38,6
2018,3,2018-12-05,Hungary,Spain,32,26,436,0,0,2,2,17,42,0,16,39
2018,3,2018-12-05,Norway,Romania,23,31,437,0,0,2,2,29,36,0,28,32
2018,3,2018-12-05,Germany,Czech Republic,30,28,438,0,0,2,2,35,28,0,14,9
2018,3,2018-12-05,Netherlands,Croatia,34,23,439,0,0,2,2,38,21,0,26,7
2018,3,2018-12-06,Sweden,Montenegro,28,30,440,0,0,2,2,45,34,0,40,25
2018,3,2018-12-06,Denmark,France,23,29,441,0,0,2,2,19,31,0,10,13
2018,2,2018-12-07,Japan,China,23,21,442,1,1,2,2,24,5,0,21,6
2018,2,2018-12-07,South Korea,Kazakhstan,31,23,443,1,1,2,2,20,6,0,38,22
2018,3,2018-12-07,Hungary,Norway,25,38,444,0,0,2,2,18,30,0,16,28
2018,3,2018-12-07,Spain,Germany,23,29,445,0,0,2,2,43,36,0,39,14
2018,2,2018-12-09,South Korea,Japan,30,25,446,1,1,2,2,21,25,0,38,21
2018,2,2018-12-09,Kazakhstan,China,21,27,447,1,1,2,2,7,6,0,22,6
2018,3,2018-12-09,Netherlands,Romania,29,24,448,0,0,4,4,39,37,0,26,32
2018,3,2018-12-09,Serbia,Russia,25,29,449,0,0,5,5,31,31,0,35,33
2018,3,2018-12-09,Hungary,Germany,26,25,450,0,0,2,2,19,37,0,16,14
2018,3,2018-12-09,Sweden,France,21,21,451,0,0,3,3,46,32,0,40,13
2018,3,2018-12-10,Serbia,Montenegro,27,28,452,0,0,1,4,32,35,0,35,25
2018,3,2018-12-10,Denmark,Russia,21,32,453,0,0,4,1,20,32,0,10,33
2018,3,2018-12-11,Netherlands,Norway,16,29,454,0,0,2,4,40,31,0,26,28
2018,3,2018-12-11,Spain,Romania,25,27,455,0,0,4,2,44,38,0,39,32
2018,1,2018-12-12,Senegal,Angola,14,19,456,0,0,9,21,2,14,0,34,1
2018,3,2018-12-12,Netherlands,Germany,27,21,457,0,0,1,3,41,38,0,26,14
2018,3,2018-12-12,Serbia,France,28,38,458,0,0,2,3,33,33,0,35,13
2018,3,2018-12-12,Hungary,Romania,31,29,459,0,0,3,1,20,39,0,16,32
2018,3,2018-12-12,Sweden,Russia,39,30,460,0,0,3,2,47,33,0,40,33
2018,3,2018-12-12,Denmark,Montenegro,24,23,461,0,0,2,2,21,36,0,10,25
2018,3,2018-12-12,Spain,Norway,26,33,462,0,0,1,1,45,32,0,39,28
2018,3,2018-12-14,Netherlands,France,21,27,463,0,0,2,2,42,34,0,26,13
2018,3,2018-12-14,Russia,Romania,28,22,464,0,0,2,2,34,40,0,33,32
2018,3,2018-12-14,Sweden,Norway,29,38,465,0,0,2,2,48,33,0,40,28
2018,3,2018-12-16,Russia,France,21,24,466,0,0,2,2,35,35,0,33,13
2018,3,2018-12-16,Romania,Netherlands,20,24,467,0,0,2,2,41,43,0,32,26
2019,4,2019-03-21,Spain,Switzerland,35,18,468,0,0,99,100,46,20,1,39,41
2019,4,2019-03-21,Brazil,Serbia,27,29,469,0,0,100,99,35,34,1,5,35
2019,4,2019-03-22,Spain,Serbia,31,28,470,0,0,1,1,47,35,0,39,35
2019,4,2019-03-22,Croatia,Czech Republic,30,24,471,0,0,100,100,22,29,1,7,9
2019,4,2019-03-22,Sweden,Russia,27,24,472,0,0,98,96,49,36,1,40,33
2019,4,2019-03-22,Argentina,Slovakia,27,33,473,0,0,100,100,16,38,1,2,36
2019,4,2019-03-22,Netherlands,Germany,29,26,474,0,0,96,100,44,39,1,26,14
2019,4,2019-03-22,Switzerland,Brazil,16,28,475,0,0,1,1,21,36,0,41,5
2019,4,2019-03-22,Austria,Slovenia,23,23,476,0,0,100,100,24,26,1,3,37
2019,4,2019-03-22,Poland,Iceland,21,19,477,0,0,100,100,31,21,1,30,17
2019,4,2019-03-22,North Macedonia,Montenegro,21,22,478,0,0,100,100,20,37,0,27,25
2019,4,2019-03-22,Belarus,Ukraine,36,28,479,0,0,100,100,21,27,0,4,44
2019,4,2019-03-23,Iceland,Argentina,31,26,480,0,0,1,1,22,17,0,17,2
2019,4,2019-03-23,Croatia,Austria,21,22,481,0,0,1,1,23,25,0,7,3
2019,4,2019-03-23,Poland,Slovakia,29,23,482,0,0,1,1,32,39,0,30,36
2019,4,2019-03-23,Slovenia,Czech Republic,25,26,483,0,0,1,1,27,30,0,37,9
2019,4,2019-03-23,Spain,Brazil,28,25,484,0,0,1,1,48,37,0,39,5
2019,4,2019-03-23,Germany,Netherlands,29,28,485,0,0,1,1,40,45,0,14,26
2019,4,2019-03-23,Sweden,Russia,28,26,486,0,0,1,1,50,37,0,40,33
2019,4,2019-03-23,Serbia,Switzerland,31,21,487,0,0,1,1,36,22,0,35,41
2019,4,2019-03-23,North Macedonia,Montenegro,21,17,488,0,0,1,1,21,38,0,27,25
2019,4,2019-03-23,Belarus,Ukraine,36,29,489,0,0,1,1,22,28,0,4,44
2019,4,2019-03-24,Slovakia,Iceland,28,30,490,0,0,1,1,40,23,0,36,17
2019,4,2019-03-24,Poland,Argentina,26,23,491,0,0,1,1,33,18,0,30,2
2019,4,2019-03-24,Croatia,Slovenia,28,27,492,0,0,1,1,24,28,0,7,37
2019,4,2019-03-24,Hungary,Japan,33,21,493,0,0,100,100,21,26,1,16,21
2019,4,2019-03-24,Austria,Czech Republic,25,28,494,0,0,1,1,26,31,0,3,9
2019,4,2019-05-28,Norway,Sweden,36,20,495,0,0,100,66,34,51,1,28,40
2019,4,2019-05-31,Netherlands,Russia,30,31,496,0,0,69,69,46,38,0,26,33
2019,4,2019-05-31,Angola,Japan,26,21,497,0,0,100,68,15,27,1,1,21
2019,6,2019-05-31,Spain,Iceland,35,26,498,0,0,69,68,49,24,0,39,17
2019,6,2019-05-31,Serbia,Poland,33,19,499,0,0,69,68,37,34,0,35,30
2019,6,2019-05-31,Czech Republic,Montenegro,26,24,500,0,0,68,69,32,39,0,9,25
2019,6,2019-05-31,Belarus,Norway,21,34,501,0,0,69,3,23,35,0,4,28
2019,4,2019-06-01,Romania,Japan,28,27,502,0,0,100,1,42,28,1,32,21
2019,4,2019-06-01,Netherlands,Russia,33,26,503,0,0,1,1,47,39,0,26,33
2019,6,2019-06-01,Sweden,Slovakia,33,18,504,0,0,4,69,52,41,0,40,36
2019,6,2019-06-01,Denmark,Switzerland,35,22,505,0,0,100,70,22,23,1,10,41
2019,4,2019-06-02,Romania,Angola,21,21,506,0,0,1,2,43,16,0,32,1
2019,6,2019-06-02,North Macedonia,Slovenia,30,33,507,0,0,71,70,22,29,0,27,37
2019,6,2019-06-02,Austria,Hungary,23,41,508,0,0,70,70,27,22,0,3,16
2019,6,2019-06-02,Croatia,Germany,24,24,509,0,0,70,71,25,41,0,7,14
2019,6,2019-06-05,Montenegro,Czech Republic,25,23,510,0,0,5,5,40,33,0,25,9
2019,6,2019-06-05,Norway,Belarus,31,28,511,0,0,5,5,36,24,0,28,4
2019,6,2019-06-05,Germany,Croatia,25,21,512,0,0,3,3,42,26,0,14,7
2019,6,2019-06-05,Switzerland,Denmark,14,26,513,0,0,4,4,24,23,0,41,10
2019,6,2019-06-05,Hungary,Austria,28,19,514,0,0,3,3,23,28,0,16,3
2019,6,2019-06-06,Iceland,Spain,32,31,515,0,0,6,6,25,50,0,17,39
2019,6,2019-06-06,Slovenia,North Macedonia,38,27,516,0,0,4,4,30,23,0,37,27
2019,6,2019-06-06,Poland,Serbia,30,27,517,0,0,6,6,35,38,0,30,35
2019,6,2019-06-06,Slovakia,Sweden,24,45,518,0,0,5,5,42,53,0,36,40
2019,4,2019-07-27,Norway,Denmark,24,28,519,0,0,52,52,37,24,0,28,10
2020,5,2019-09-24,South Korea,Kazakhstan,29,25,520,0,0,100,100,22,8,1,38,22
2019,4,2019-09-26,Brazil,Japan,26,26,521,0,0,100,100,38,29,0,5,21
2019,4,2019-09-26,Norway,Argentina,37,23,522,0,0,61,100,38,19,0,28,2
2019,4,2019-09-27,Japan,Argentina,27,18,523,0,0,1,1,30,20,0,21,2
2019,4,2019-09-27,Norway,Brazil,29,24,524,0,0,1,1,39,39,0,28,5
2020,5,2019-09-27,Kazakhstan,China,19,26,525,0,0,3,100,9,7,0,22,6
2019,4,2019-09-29,Norway,Japan,28,22,526,0,0,2,2,40,31,0,28,21
2019,4,2019-09-29,Argentina,Brazil,20,27,527,0,0,2,2,21,40,0,2,5
2020,5,2019-09-29,Senegal,Angola,14,22,528,0,0,100,100,3,17,1,34,1
2020,5,2019-09-29,China,South Korea,20,32,529,0,0,2,5,8,23,0,6,38
2019,4,2019-10-23,Croatia,Germany,21,21,530,0,0,100,100,27,43,0,7,14
2019,4,2019-10-26,Germany,Croatia,32,23,531,0,0,3,3,44,28,0,14,7
2019,4,2019-11-21,Germany,Montenegro,29,33,532,0,0,26,100,45,41,0,14,25
2019,4,2019-11-21,Czech Republic,Switzerland,35,30,533,0,0,100,100,34,25,0,9,41
2019,4,2019-11-21,Japan,Slovenia,28,28,534,0,0,53,100,32,31,0,21,37
2019,4,2019-11-21,France,Brazil,33,22,535,0,0,100,53,36,41,1,13,5
2019,4,2019-11-22,Poland,Lithuania,37,19,536,0,0,100,100,36,15,0,30,24
2019,4,2019-11-22,Ukraine,Belarus,22,31,537,0,0,100,100,29,25,0,44,4
2019,4,2019-11-22,Austria,Switzerland,23,27,538,0,0,100,1,29,26,0,3,41
2019,4,2019-11-22,North Macedonia,Italy,29,29,539,0,0,100,100,24,14,0,27,20
2019,4,2019-11-22,South Korea,Serbia,27,28,540,0,0,54,100,24,39,1,38,35
2019,4,2019-11-22,Russia,Hungary,29,25,541,0,0,100,100,40,24,0,33,16
2019,4,2019-11-23,Poland,Ukraine,30,17,542,0,0,1,1,37,30,0,30,44
2019,4,2019-11-23,Lithuania,Belarus,23,36,543,0,0,1,1,16,26,0,24,4
2019,4,2019-11-23,Czech Republic,Austria,24,26,544,0,0,2,1,35,30,0,9,3
2019,4,2019-11-23,Turkey,North Macedonia,42,33,545,0,0,100,1,18,25,0,43,27
2019,4,2019-11-23,Japan,France,23,28,546,0,0,2,2,33,37,0,21,13
2019,4,2019-11-23,South Korea,Hungary,25,31,547,0,0,1,1,25,25,0,38,16
2019,4,2019-11-23,Slovenia,Brazil,33,29,548,0,0,2,2,32,42,0,37,5
2019,4,2019-11-23,Serbia,Russia,25,43,549,0,0,1,1,40,41,0,35,33
2019,4,2019-11-23,Kosovo,Italy,31,26,550,0,0,100,1,11,15,0,23,20
2019,4,2019-11-24,Poland,Belarus,34,29,551,0,0,1,1,38,27,0,30,4
2019,4,2019-11-24,Turkey,Kosovo,34,28,552,0,0,1,1,19,12,0,43,23
2019,4,2019-11-24,Lithuania,Ukraine,22,27,553,0,0,1,1,17,31,0,24,44
2019,4,2019-11-24,Slovenia,France,21,33,554,0,0,1,1,33,38,0,37,13
2019,4,2019-11-24,Japan,Brazil,22,28,555,0,0,1,1,34,43,0,21,5
2019,4,2019-11-25,Italy,Turkey,26,28,556,0,0,2,1,16,20,0,20,43
2019,4,2019-11-25,North Macedonia,Kosovo,30,27,557,0,0,2,1,26,13,0,27,23
2019,4,2019-11-25,South Korea,Russia,22,29,558,0,0,2,2,26,42,0,38,33
2019,4,2019-11-25,Hungary,Serbia,23,25,559,0,0,2,2,26,41,0,16,35
2019,4,2019-11-26,Romania,Netherlands,23,32,560,0,0,100,100,44,48,0,32,26
2019,6,2019-11-30,Norway,Cuba,47,16,561,0,0,62,100,41,6,0,28,8
2019,6,2019-11-30,France,South Korea,27,29,562,0,0,6,5,39,27,0,13,38
2019,6,2019-11-30,Hungary,Kazakhstan,39,15,563,0,0,5,64,27,10,0,16,22
2019,6,2019-11-30,Netherlands,Slovenia,26,32,564,0,0,4,6,49,34,0,26,37
2019,6,2019-11-30,Romania,Spain,16,31,565,0,0,4,100,45,51,0,32,39
2019,6,2019-11-30,Russia,China,26,11,566,0,0,5,62,43,9,0,33,6
2019,6,2019-11-30,Germany,Brazil,30,24,567,0,0,9,6,46,44,0,14,5
2019,6,2019-11-30,Japan,Argentina,24,20,568,0,0,6,62,35,22,0,21,2
2019,6,2019-11-30,Montenegro,Senegal,29,25,569,0,0,9,62,42,4,0,25,34
2019,6,2019-11-30,Serbia,Angola,32,25,570,0,0,5,62,42,18,0,35,1
2019,6,2019-12-01,South Korea,Denmark,26,26,571,0,0,1,100,28,25,0,38,10
2019,6,2019-12-01,Senegal,Romania,24,29,572,0,0,1,1,5,46,0,34,32
2019,6,2019-12-01,Spain,Hungary,29,25,573,0,0,1,1,52,28,0,39,16
2019,6,2019-12-01,Brazil,France,19,19,574,0,0,1,1,45,40,0,5,13
2019,6,2019-12-01,Kazakhstan,Montenegro,21,30,575,0,0,1,1,11,43,0,22,25
2019,6,2019-12-02,China,Sweden,19,32,576,0,0,2,100,10,54,0,6,40
2019,6,2019-12-02,Slovenia,Norway,20,36,577,0,0,2,2,35,42,0,37,28
2019,6,2019-12-02,Angola,Netherlands,28,35,578,0,0,2,2,19,50,0,1,26
2019,6,2019-12-02,Argentina,Russia,22,35,579,0,0,2,2,23,44,0,2,33
2019,6,2019-12-02,Cuba,Serbia,27,46,580,0,0,2,2,7,43,0,8,35
2019,6,2019-12-03,Denmark,Germany,25,26,581,0,0,2,3,26,47,0,10,14
2019,6,2019-12-03,Norway,Serbia,28,25,582,0,0,1,1,43,44,0,28,35
2019,6,2019-12-03,Sweden,Japan,34,26,583,0,0,1,3,55,36,0,40,21
2019,6,2019-12-03,Romania,Kazakhstan,22,20,584,0,0,2,2,47,12,0,32,22
2019,6,2019-12-03,Slovenia,Angola,24,33,585,0,0,1,1,36,20,0,37,1
2019,6,2019-12-03,China,Argentina,28,34,586,0,0,1,1,11,24,0,6,2
2019,6,2019-12-03,Hungary,Montenegro,24,25,587,0,0,2,2,29,44,0,16,25
2019,6,2019-12-03,Netherlands,Cuba,51,23,588,0,0,1,1,51,8,0,26,8
2019,6,2019-12-03,South Korea,Brazil,33,27,589,0,0,2,2,29,46,0,38,5
2019,6,2019-12-03,Spain,Senegal,29,20,590,0,0,2,2,53,6,0,39,34
2019,6,2019-12-04,Denmark,Brazil,24,18,591,0,0,1,1,27,47,0,10,5
2019,6,2019-12-04,Germany,France,25,27,592,0,0,1,3,48,41,0,14,13
2019,6,2019-12-04,Hungary,Senegal,30,20,593,0,0,1,1,30,7,0,16,34
2019,6,2019-12-04,Kazakhstan,Spain,16,43,594,0,0,1,1,13,54,0,22,39
2019,6,2019-12-04,Montenegro,Romania,27,26,595,0,0,1,1,45,48,0,25,32
2019,6,2019-12-05,Norway,Angola,30,24,596,0,0,2,2,44,21,0,28,1
2019,6,2019-12-05,Sweden,Argentina,30,23,597,0,0,2,2,56,25,0,40,2
2019,6,2019-12-05,Japan,Russia,23,33,598,0,0,2,3,37,45,0,21,33
2019,6,2019-12-05,Serbia,Netherlands,23,36,599,0,0,2,2,45,52,0,35,26
2019,6,2019-12-05,Cuba,Slovenia,26,39,600,0,0,2,2,9,37,0,8,37
2019,6,2019-12-06,France,Denmark,18,20,601,0,0,2,2,42,28,0,13,10
2019,6,2019-12-06,Netherlands,Norway,30,28,602,0,0,1,1,53,45,0,26,28
2019,6,2019-12-06,Russia,Sweden,30,22,603,0,0,1,1,46,57,0,33,40
2019,6,2019-12-06,Germany,South Korea,27,27,604,0,0,2,3,49,30,0,14,38
2019,6,2019-12-06,Romania,Hungary,28,27,605,0,0,2,2,49,31,0,32,16
