date,home,away,home_score,away_score
30.06. 21:00,Mexico,Cuba,30,35
28.06. 23:00,Mexico,Greenland,26,32
28.06. 21:00,USA,Cuba,32,28
27.06. 23:00,Mexico,USA,20,30
27.06. 21:00,Greenland,Cuba,27,27
26.06. 23:00,Cuba,Mexico,25,33
26.06. 21:00,USA,Greenland,36,28
17.04. 17:00,North Macedonia,Czech Republic,27,25
17.04. 16:00,Montenegro,Greece,33,25
17.04. 12:00,Netherlands,Portugal,28,35
16.04. 18:00,Faroe Islands,Germany,27,33
16.04. 16:00,Croatia,Finland,36,22
16.04. 16:00,Iceland,Austria,34,26
16.04. 16:00,Serbia,Slovenia,23,20
16.04. 15:30,Hungary,Israel,31,22
16.04. 15:00Awrd,Belgium,Russia,-,-
14.04. 18:00,Portugal,Netherlands,30,33
13.04. 18:15,Czech Republic,North Macedonia,24,24
13.04. 18:00,Slovenia,Serbia,31,34
13.04. 16:15,Germany,Faroe Islands,34,26
13.04. 16:15,Greece,Montenegro,25,23
13.04. 16:00,Austria,Iceland,30,34
13.04. 16:00,Finland,Croatia,21,34
13.04. 16:00,Israel,Hungary,32,33
13.04. 15:00Awrd,Russia,Belgium,-,-
20.03. 17:40,Estonia,Austria,24,27
20.03. 14:00WO,Belarus,Faroe Islands,-,-
20.03. 14:00,Lithuania,Israel,25,27
20.03. 13:30,Slovenia,Italy,28,21
20.03. 13:30,Switzerland,Portugal,28,33
20.03. 13:00Awrd,Finland,Ukraine,10,0
19.03. 19:10,Belgium,Slovakia,31,26
19.03. 19:00,Bosnia & Herzegovina,Greece,26,28
19.03. 16:00,Romania,North Macedonia,24,22
17.03. 19:00,Portugal,Switzerland,33,26
17.03. 18:00,Austria,Estonia,35,33
17.03. 18:00,North Macedonia,Romania,30,22
16.03. 19:00WO,Faroe Islands,Belarus,-,-
16.03. 19:00,Slovakia,Belgium,28,26
16.03. 17:30,Israel,Lithuania,28,24
16.03. 17:30,Italy,Slovenia,28,29
16.03. 17:15,Greece,Bosnia & Herzegovina,24,17
16.03. 16:00Awrd,Finland,Ukraine,10,0
16.01. 18:00,Faroe Islands,Latvia,26,19
16.01. 15:30,Italy,Luxembourg,29,28
16.01. 11:00,Turkey,Greece,20,28
15.01. 19:30,Italy,Faroe Islands,26,27
15.01. 19:15,Belgium,Kosovo,33,29
15.01. 17:00,Latvia,Luxembourg,30,30
14.01. 19:30,Luxembourg,Faroe Islands,31,26
14.01. 17:00,Latvia,Italy,23,36
13.01. 17:15,Greece,Belgium,42,24
12.01. 18:15,Kosovo,Turkey,26,24
09.01. 16:00,Moldova,Romania,23,33
09.01. 13:00,Greece,Kosovo,26,25
09.01. 13:00Awrd,Israel,Cyprus,10,0
08.01. 19:15,Belgium,Turkey,37,28
08.01. 16:00Awrd,Romania,Cyprus,10,0
08.01. 13:00,Israel,Moldova,42,31
07.01. 16:00,Romania,Israel,33,30
07.01. 13:00Awrd,Cyprus,Moldova,0,10
05.01. 18:15,Kosovo,Greece,20,21
05.01. 16:00,Turkey,Belgium,30,25
07.11. 16:00,Estonia,Georgia,31,27
07.11. 16:00,Kosovo,Belgium,28,28
07.11. 15:00,Greece,Turkey,24,20
07.11. 13:00,Great Britain,Finland,22,38
06.11. 17:00,Estonia,Great Britain,34,22
06.11. 14:00,Finland,Georgia,29,29
05.11. 18:00,Georgia,Great Britain,32,26
05.11. 15:00,Finland,Estonia,35,30
03.11. 19:10,Belgium,Greece,27,29
03.11. 15:00,Turkey,Kosovo,25,23
