date,home,away,home_score,away_score
09.01. 18:00,Germany,Austria,33,16
09.01. 17:00,Croatia,Montenegro,24,22
09.01. 08:30,Bosnia & Herzegovina,Saudi Arabia,36,35
08.01. 19:15,Denmark,Iceland,34,26
08.01. 17:00,Croatia,Tunisia,35,30
08.01. 17:00,Egypt,Hungary,26,32
08.01. 16:30,Bosnia & Herzegovina,Saudi Arabia,28,22
08.01. 16:00,France,Slovenia,33,26
08.01. 15:15,Switzerland,Brazil,27,25
08.01. 12:30,Romania,Slovakia,30,26
08.01. 12:00,Spain,Qatar,32,27
08.01. 10:00,Poland,Argentina,26,26
07.01. 18:15,Sweden,Norway,27,25
07.01. 18:00,Switzerland,Romania,25,19
07.01. 17:00,Montenegro,Tunisia,31,31
07.01. 17:00,Spain,Argentina,38,25
07.01. 15:30,Slovakia,Brazil,20,30
07.01. 15:00,Poland,Qatar,25,26
07.01. 15:00,Portugal,Austria,32,25
07.01. 14:00,Russia,Belarus,27,22
06.01. 20:00,Brazil,Romania,25,24
06.01. 19:15,Denmark,Egypt,36,26
06.01. 18:30,France,Slovenia,29,27
06.01. 18:00,Spain,Poland,30,20
06.01. 17:30,Switzerland,Slovakia,29,18
06.01. 17:00,Greece,Turkey,30,22
06.01. 17:00,Iceland,Hungary,27,30
06.01. 16:00,Argentina,Qatar,25,30
06.01. 14:15,Sweden,Norway,37,29
06.01. 14:00,Russia,Belarus,31,26
05.01. 19:15,Denmark,Hungary,24,21
05.01. 18:00,Portugal,Austria,34,28
05.01. 17:30,Greece,Turkey,24,22
05.01. 17:00,Egypt,Iceland,27,30
03.01. 17:30,Germany,Romania,30,21
03.01. 16:45,North Macedonia,Bosnia & Herzegovina,28,24
