season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,casual
2022,3,2021-06-06,Faroe Islands,Israel,29,25,875,1,0
2022,3,2021-06-06,Greece,Italy,33,22,876,1,0
2022,3,2021-06-06,Bosnia & Herzegovina,Latvia,31,19,877,1,0
2021,1,2021-06-12,D.R. Congo,Cameroon,21,26,878,1,0
2021,1,2021-06-13,Angola,Congo,29,24,879,1,0
2021,1,2021-06-13,Senegal,Tunisia,13,30,880,1,0
2021,1,2021-06-15,Congo,Senegal,21,20,881,1,0
2021,1,2021-06-15,Angola,D.R. Congo,29,20,882,1,0
2021,1,2021-06-16,Cameroon,Congo,22,21,883,1,0
2021,1,2021-06-16,Tunisia,Angola,23,27,884,1,0
2021,1,2021-06-17,D.R. Congo,Senegal,14,24,885,1,0
2021,1,2021-06-18,Angola,Cameroon,25,15,886,1,0
2021,1,2021-06-18,Tunisia,Congo,22,17,887,1,0
2021,4,2021-07-02,Netherlands,Russia,30,29,888,0,1
2021,4,2021-07-03,Sweden,Russia,31,28,889,0,1
2021,4,2021-07-04,France,Norway,21,30,890,0,1
2021,4,2021-07-04,Netherlands,Sweden,23,28,891,0,1
2021,4,2021-07-06,France,Norway,28,28,892,0,1
2021,4,2021-07-06,Hungary,Montenegro,28,22,893,0,1
2021,4,2021-07-09,Hungary,Brazil,34,31,894,0,1
2021,4,2021-07-11,Spain,Romania,32,19,895,0,1
2021,4,2021-07-12,Hungary,Brazil,24,23,896,0,1
2021,4,2021-07-19,Japan,France,20,41,897,0,1
2021,4,2021-07-20,Norway,Sweden,32,25,898,0,1
2021,4,2021-07-22,France,Montenegro,32,31,899,0,1
2021,2,2021-09-15,Japan,Iran,23,20,900,1,0
2021,2,2021-09-16,Kazakhstan,Hong Kong,31,29,901,1,0
2021,2,2021-09-19,South Korea,Hong Kong,40,10,902,1,0
2021,2,2021-09-21,Kazakhstan,South Korea,20,40,903,1,0
2021,2,2021-09-23,Japan,Kazakhstan,38,24,904,1,0
2021,2,2021-09-23,South Korea,Iran,46,21,905,1,0
2021,2,2021-09-25,Iran,Kazakhstan,33,38,906,1,0
2021,2,2021-09-25,South Korea,Japan,33,24,907,1,0
2022,3,2021-10-06,France,Czech Republic,38,22,908,1,0
2022,3,2021-10-06,Spain,Slovakia,33,28,909,1,0
2022,3,2021-10-06,Russia,Switzerland,26,22,910,1,0
2022,3,2021-10-06,Hungary,Portugal,34,24,911,1,0
2022,3,2021-10-06,Netherlands,Belarus,38,27,912,1,0
2022,3,2021-10-06,Poland,Lithuania,36,22,913,1,0
2022,3,2021-10-06,Serbia,Turkey,36,27,914,1,0
2022,3,2021-10-06,Romania,Faroe Islands,26,19,915,1,0
2022,3,2021-10-07,Germany,Greece,36,10,916,1,0
2022,3,2021-10-07,Denmark,Austria,27,22,917,1,0
2022,3,2021-10-07,Sweden,Iceland,30,17,918,1,0
2022,3,2021-10-07,Croatia,Ukraine,22,23,919,1,0
2022,3,2021-10-09,Lithuania,Russia,21,35,920,1,0
2022,3,2021-10-10,Germany,Belarus,24,24,921,1,0
2022,3,2021-10-10,Slovakia,Hungary,28,30,922,1,0
2022,3,2021-10-10,Austria,Romania,33,33,923,1,0
2022,3,2021-10-10,Iceland,Serbia,23,21,924,1,0
2022,3,2021-10-10,Portugal,Spain,22,23,925,1,0
2022,3,2021-10-10,Czech Republic,Croatia,24,26,926,1,0
2022,3,2021-10-10,Faroe Islands,Denmark,19,39,927,1,0
2022,3,2021-10-10,Turkey,Sweden,23,31,928,1,0
2022,3,2021-10-10,Ukraine,France,25,28,929,1,0
2022,3,2021-10-10,Greece,Netherlands,14,35,930,1,0
2022,3,2021-10-10,Switzerland,Poland,22,31,931,1,0
2021,4,2021-11-07,Germany,Russia,28,27,932,0,1
2021,4,2021-11-25,Austria,Portugal,25,26,933,0,1
2021,4,2021-11-26,Spain,Slovakia,35,15,934,0,1
2021,4,2021-11-26,France,Hungary,33,28,935,0,1
2021,4,2021-11-26,Switzerland,Iceland,22,30,936,0,1
2021,4,2021-11-26,Poland,Germany,27,31,937,0,1
2021,4,2021-11-26,Sweden,Montenegro,38,24,938,0,1
2021,4,2021-11-27,Austria,Portugal,30,31,939,0,1
2021,4,2021-11-27,Spain,Poland,32,25,940,0,1
2021,4,2021-11-27,Serbia,North Macedonia,33,25,941,0,1
2021,4,2021-11-27,Germany,Slovakia,32,25,942,0,1
2021,4,2021-11-27,Czech Republic,Iceland,27,25,943,0,1
2021,4,2021-11-27,Denmark,Ukraine,35,18,944,0,1
2021,4,2021-11-28,France,Hungary,29,28,945,0,1
2021,4,2021-11-28,Denmark,Ukraine,35,20,946,0,1
2021,4,2021-11-28,Sweden,Montenegro,38,24,947,0,1
2021,4,2021-11-28,Spain,Germany,23,22,948,0,1
2021,4,2021-11-28,Slovakia,Poland,24,35,949,0,1
2021,4,2021-11-29,Serbia,North Macedonia,20,19,950,0,1
2021,6,2021-12-01,Spain,Argentina,29,13,951,1,0
2021,6,2021-12-02,Denmark,Tunisia,35,16,952,1,0
2021,6,2021-12-02,Hungary,Slovakia,35,29,953,1,0
2021,6,2021-12-02,Japan,Paraguay,40,17,954,1,0
2021,6,2021-12-02,Austria,China,38,27,955,1,0
2021,6,2021-12-02,Croatia,Brazil,25,30,956,1,0
2021,6,2021-12-02,Germany,Czech Republic,31,21,957,1,0
2021,6,2021-12-02,South Korea,Congo,37,23,958,1,0
2021,6,2021-12-03,Montenegro,Slovenia,18,28,959,1,0
2021,6,2021-12-03,Norway,Kazakhstan,46,18,960,1,0
2021,6,2021-12-03,Serbia,Poland,25,21,961,1,0
2021,6,2021-12-03,France,Angola,30,20,962,1,0
2021,6,2021-12-03,Romania,Iran,39,11,963,1,0
2021,6,2021-12-04,China,Spain,18,33,964,1,0
2021,6,2021-12-04,Congo,Denmark,18,33,965,1,0
2021,6,2021-12-04,Hungary,Czech Republic,32,29,966,1,0
2021,6,2021-12-04,Japan,Brazil,25,29,967,1,0
2021,6,2021-12-04,Austria,Argentina,29,31,968,1,0
2021,6,2021-12-04,Paraguay,Croatia,16,38,969,1,0
2021,6,2021-12-04,Slovakia,Germany,22,36,970,1,0
2021,6,2021-12-04,South Korea,Tunisia,31,29,971,1,0
2021,6,2021-12-05,Iran,Norway,9,41,972,1,0
2021,6,2021-12-05,Montenegro,Angola,30,20,973,1,0
2021,6,2021-12-05,Serbia,Cameroon,43,18,974,1,0
2021,6,2021-12-05,Romania,Kazakhstan,38,17,975,1,0
2021,6,2021-12-05,Slovenia,France,18,29,976,1,0
2021,6,2021-12-06,Croatia,Japan,26,28,977,1,0
2021,6,2021-12-06,Denmark,South Korea,35,23,978,1,0
2021,6,2021-12-06,Germany,Hungary,25,24,979,1,0
2021,6,2021-12-06,Spain,Austria,31,19,980,1,0
2021,6,2021-12-06,Argentina,China,36,24,981,1,0
2021,6,2021-12-06,Brazil,Paraguay,33,19,982,1,0
2021,6,2021-12-06,Czech Republic,Slovakia,24,23,983,1,0
2021,6,2021-12-06,Tunisia,Congo,24,33,984,1,0
2021,6,2021-12-07,France,Montenegro,24,19,985,1,0
2021,6,2021-12-07,Netherlands,Sweden,31,31,986,1,0
2021,6,2021-12-07,Norway,Romania,33,22,987,1,0
2021,6,2021-12-07,Angola,Slovenia,25,25,988,1,0
2021,6,2021-12-07,Cameroon,Poland,19,33,989,1,0
2021,6,2021-12-07,Kazakhstan,Iran,31,25,990,1,0
2021,6,2021-12-08,Denmark,Hungary,30,19,991,1,0
2021,6,2021-12-08,Spain,Japan,28,26,992,1,0
2021,6,2021-12-08,Brazil,Austria,38,31,993,1,0
2021,6,2021-12-08,Germany,Congo,29,18,994,1,0
2021,6,2021-12-08,Paraguay,China,30,24,995,1,0
2021,6,2021-12-08,Croatia,Argentina,28,22,996,1,0
2021,6,2021-12-08,Czech Republic,South Korea,26,32,997,1,0
2021,6,2021-12-08,Slovakia,Tunisia,31,27,998,1,0
2021,6,2021-12-09,France,Poland,26,16,999,1,0
2021,6,2021-12-09,Kazakhstan,Sweden,20,55,1000,1,0
2021,6,2021-12-09,Montenegro,Serbia,25,27,1001,1,0
2021,6,2021-12-09,Netherlands,Romania,31,30,1002,1,0
2021,6,2021-12-09,Angola,Cameroon,35,24,1003,1,0
2021,6,2021-12-10,Croatia,Spain,23,27,1004,1,0
2021,6,2021-12-10,Czech Republic,Denmark,14,29,1005,1,0
2021,6,2021-12-10,Hungary,Congo,30,22,1006,1,0
2021,6,2021-12-10,Japan,Austria,32,30,1007,1,0
2021,6,2021-12-10,Tunisia,China,10,0,1008,1,0
2021,6,2021-12-10,Argentina,Brazil,19,24,1009,1,0
2021,6,2021-12-10,South Korea,Germany,28,37,1010,1,0
2021,6,2021-12-10,Slovakia,Paraguay,33,27,1011,1,0
2021,6,2021-12-11,Slovenia,Poland,26,27,1012,1,0
2021,6,2021-12-11,Sweden,Norway,30,30,1013,1,0
2021,6,2021-12-11,Kazakhstan,Netherlands,15,61,1014,1,0
2021,6,2021-12-11,Serbia,France,19,22,1015,1,0
2021,6,2021-12-11,Angola,Iran,41,8,1016,1,0
2021,6,2021-12-12,Denmark,Germany,32,16,1017,1,0
2021,6,2021-12-12,Spain,Brazil,27,24,1018,1,0
2021,6,2021-12-12,Austria,Croatia,27,23,1019,1,0
2021,6,2021-12-12,South Korea,Hungary,28,35,1020,1,0
2021,6,2021-12-12,Tunisia,Paraguay,35,28,1021,1,0
2021,6,2021-12-12,Argentina,Japan,27,31,1022,1,0
2021,6,2021-12-12,Congo,Czech Republic,21,24,1023,1,0
2021,6,2021-12-12,China,Slovakia,0,10,1024,1,0
2021,6,2021-12-13,Netherlands,Norway,34,37,1025,1,0
2021,6,2021-12-13,Serbia,Slovenia,31,25,1026,1,0
2021,6,2021-12-13,Sweden,Romania,34,30,1027,1,0
2021,6,2021-12-13,Cameroon,Iran,32,17,1028,1,0
2021,6,2021-12-13,Poland,Montenegro,33,28,1029,1,0
2021,6,2021-12-14,Spain,Germany,26,21,1030,1,0
2021,6,2021-12-14,Denmark,Brazil,30,25,1031,1,0
2021,6,2021-12-15,France,Sweden,31,26,1032,1,0
2021,6,2021-12-15,Angola,Slovakia,23,21,1033,1,0
2021,6,2021-12-15,Cameroon,Tunisia,29,35,1034,1,0
2021,6,2021-12-17,Norway,Spain,27,21,1035,1,0
2021,6,2021-12-17,France,Denmark,23,22,1036,1,0
2021,6,2021-12-19,France,Norway,22,29,1037,1,0
2021,6,2021-12-19,Denmark,Spain,35,28,1038,1,0
2022,3,2022-03-02,Faroe Islands,Austria,24,29,1039,1,0
2022,3,2022-03-02,Hungary,Spain,28,30,1040,1,0
2022,3,2022-03-02,Romania,Denmark,28,35,1041,1,0
2022,3,2022-03-02,Greece,Belarus,10,0,1042,1,0
2022,3,2022-03-02,Turkey,Iceland,30,29,1043,1,0
2022,3,2022-03-03,Portugal,Slovakia,24,21,1044,1,0
2022,3,2022-03-03,Germany,Netherlands,25,31,1045,1,0
2022,3,2022-03-03,Croatia,France,19,21,1046,1,0
2022,3,2022-03-03,Lithuania,Switzerland,30,36,1047,1,0
2022,3,2022-03-03,Poland,Russia,10,0,1048,1,0
2022,3,2022-03-03,Serbia,Sweden,24,21,1049,1,0
2022,3,2022-03-04,Czech Republic,Ukraine,5,5,1050,1,0
2022,3,2022-03-05,Spain,Hungary,27,30,1051,1,0
2022,3,2022-03-05,Ukraine,Czech Republic,5,5,1052,1,0
2022,3,2022-03-05,Austria,Faroe Islands,26,22,1053,1,0
2022,3,2022-03-05,Sweden,Serbia,33,25,1054,1,0
2022,3,2022-03-05,Denmark,Romania,32,27,1055,1,0
2022,3,2022-03-05,Netherlands,Germany,30,29,1056,1,0
2022,3,2022-03-06,France,Croatia,27,19,1057,1,0
2022,3,2022-03-06,Iceland,Turkey,29,22,1058,1,0
2022,3,2022-03-06,Switzerland,Lithuania,34,18,1059,1,0
2022,3,2022-03-06,Belarus,Greece,0,10,1060,1,0
2022,3,2022-03-06,Slovakia,Portugal,21,23,1061,1,0
2022,3,2022-03-06,Russia,Poland,0,10,1062,1,0
2022,3,2022-04-20,Iceland,Sweden,23,29,1063,1,0
2022,3,2022-04-20,Austria,Denmark,22,38,1064,1,0
2022,3,2022-04-20,Czech Republic,France,31,30,1065,1,0
2022,3,2022-04-20,Faroe Islands,Romania,21,31,1066,1,0
2022,3,2022-04-20,Slovakia,Spain,20,29,1067,1,0
2022,3,2022-04-20,Switzerland,Russia,10,0,1068,1,0
2022,3,2022-04-20,Lithuania,Poland,27,40,1069,1,0
2022,3,2022-04-20,Ukraine,Croatia,19,26,1070,1,0
2022,3,2022-04-20,Turkey,Serbia,30,36,1071,1,0
2022,3,2022-04-21,Portugal,Hungary,18,30,1072,1,0
2022,3,2022-04-21,Greece,Germany,11,40,1073,1,0
2022,3,2022-04-21,Belarus,Netherlands,0,10,1074,1,0
2022,4,2022-04-22,China,Belarus,22,37,1075,0,1
2022,3,2022-04-23,France,Ukraine,27,18,1076,1,0
2022,3,2022-04-23,Sweden,Turkey,33,21,1077,1,0
2022,3,2022-04-23,Serbia,Iceland,28,22,1078,1,0
2022,3,2022-04-23,Russia,Lithuania,0,10,1079,1,0
2022,3,2022-04-23,Denmark,Faroe Islands,26,15,1080,1,0
2022,3,2022-04-24,Spain,Portugal,31,21,1081,1,0
2022,3,2022-04-24,Croatia,Czech Republic,33,30,1082,1,0
2022,3,2022-04-24,Romania,Austria,38,29,1083,1,0
2022,3,2022-04-24,Poland,Switzerland,31,26,1084,1,0
2022,3,2022-04-24,Belarus,Germany,0,10,1085,1,0
2022,3,2022-04-24,Netherlands,Greece,40,11,1086,1,0
2022,3,2022-04-24,Hungary,Slovakia,25,19,1087,1,0
2022,4,2022-06-09,Denmark,Slovenia,38,30,1088,0,1
2022,4,2022-09-29,Romania,Austria,32,32,1089,0,1
2022,4,2022-09-29,Slovenia,Hungary,22,22,1090,0,1
2022,4,2022-09-29,Sweden,Brazil,31,25,1091,0,1
2022,4,2022-09-29,Serbia,Spain,30,28,1092,0,1
2022,4,2022-09-30,France,Germany,34,31,1093,0,1
2022,4,2022-09-30,Romania,Serbia,26,20,1094,0,1
2022,4,2022-09-30,Slovakia,Ukraine,29,30,1095,0,1
2022,4,2022-09-30,Austria,Spain,27,32,1096,0,1
2022,4,2022-10-01,Romania,Spain,25,23,1097,0,1
2022,4,2022-10-01,Slovenia,Hungary,21,19,1098,0,1
2022,4,2022-10-01,Slovakia,Ukraine,32,24,1099,0,1
2022,4,2022-10-01,Serbia,Austria,30,29,1100,0,1
2022,4,2022-10-01,Sweden,Brazil,33,30,1101,0,1
2022,4,2022-10-02,France,Germany,30,29,1102,0,1
2022,4,2022-10-28,France,Poland,33,26,1103,0,1
2022,4,2022-10-28,Spain,Tunisia,39,29,1104,0,1
2022,4,2022-10-28,Egypt,Switzerland,28,37,1105,0,1
2022,4,2022-10-28,Sweden,Czech Republic,36,20,1106,0,1
2022,4,2022-10-28,Montenegro,Slovakia,37,20,1107,0,1
2022,4,2022-10-29,Montenegro,Slovakia,33,24,1108,0,1
2022,4,2022-10-29,Spain,Egypt,34,23,1109,0,1
2022,4,2022-10-29,Hungary,Romania,33,28,1110,0,1
2022,4,2022-10-29,Slovenia,Croatia,22,23,1111,0,1
2022,4,2022-10-29,Switzerland,Tunisia,41,31,1112,0,1
2022,4,2022-10-30,France,Poland,30,19,1113,0,1
2022,4,2022-10-30,Sweden,Czech Republic,26,26,1114,0,1
2022,4,2022-10-30,Spain,Switzerland,37,26,1115,0,1
2022,4,2022-10-30,Tunisia,Egypt,27,24,1116,0,1
2022,4,2022-10-31,Hungary,Germany,20,31,1117,0,1
2022,4,2022-11-01,Czech Republic,Egypt,37,24,1118,0,1
2023,6,2022-11-01,Ukraine,Luxembourg,36,13,1119,1,0
2022,4,2022-11-02,Germany,Romania,29,29,1120,0,1
2023,6,2022-11-02,Luxembourg,Ukraine,11,30,1121,1,0
2023,6,2022-11-02,Slovakia,Latvia,46,21,1122,1,0
2023,6,2022-11-02,Bulgaria,Italy,19,26,1123,1,0
2023,6,2022-11-03,Azerbaijan,Portugal,19,32,1124,1,0
2023,6,2022-11-03,Austria,Finland,37,22,1125,1,0
2023,6,2022-11-03,Greece,Bosnia & Herzegovina,23,21,1126,1,0
2023,6,2022-11-03,Faroe Islands,Kosovo,24,27,1127,1,0
2022,3,2022-11-04,Norway,Croatia,32,23,1128,1,0
2022,3,2022-11-04,Sweden,Serbia,27,21,1129,1,0
2022,3,2022-11-04,Denmark,Slovenia,26,28,1130,1,0
2022,3,2022-11-04,Hungary,Switzerland,33,28,1131,1,0
2022,3,2022-11-05,Netherlands,Romania,29,28,1132,1,0
2022,3,2022-11-05,Poland,Germany,23,25,1133,1,0
2022,3,2022-11-05,France,North Macedonia,24,14,1134,1,0
2022,3,2022-11-05,Montenegro,Spain,30,23,1135,1,0
2023,6,2022-11-05,Portugal,Azerbaijan,36,12,1136,1,0
2023,6,2022-11-05,Kosovo,Faroe Islands,28,29,1137,1,0
2023,6,2022-11-05,Great Britain,Turkey,14,39,1138,1,0
2023,6,2022-11-05,Bosnia & Herzegovina,Greece,22,21,1139,1,0
2023,6,2022-11-05,Iceland,Israel,34,26,1140,1,0
2022,3,2022-11-06,Serbia,Denmark,21,34,1141,1,0
2022,3,2022-11-06,Switzerland,Norway,21,38,1142,1,0
2022,3,2022-11-06,Croatia,Hungary,21,18,1143,1,0
2022,3,2022-11-06,Slovenia,Sweden,22,33,1144,1,0
2023,6,2022-11-06,Italy,Bulgaria,33,29,1145,1,0
2023,6,2022-11-06,Turkey,Great Britain,44,16,1146,1,0
2023,6,2022-11-06,Israel,Iceland,24,33,1147,1,0
2023,6,2022-11-06,Latvia,Slovakia,17,43,1148,1,0
2023,6,2022-11-06,Finland,Austria,28,35,1149,1,0
2022,3,2022-11-07,Romania,France,21,35,1150,1,0
2022,3,2022-11-07,Spain,Poland,21,22,1151,1,0
2022,3,2022-11-07,Germany,Montenegro,25,29,1152,1,0
2022,3,2022-11-07,North Macedonia,Netherlands,15,30,1153,1,0
2022,3,2022-11-08,Denmark,Sweden,25,23,1154,1,0
2022,3,2022-11-08,Norway,Hungary,32,22,1155,1,0
2022,3,2022-11-08,Croatia,Switzerland,26,26,1156,1,0
2022,3,2022-11-08,Slovenia,Serbia,27,24,1157,1,0
2022,3,2022-11-09,France,Netherlands,26,24,1158,1,0
2022,3,2022-11-09,Germany,Spain,21,23,1159,1,0
2022,3,2022-11-09,North Macedonia,Romania,23,31,1160,1,0
2022,3,2022-11-09,Poland,Montenegro,23,26,1161,1,0
2022,1,2022-11-10,Egypt,Congo,20,21,1162,1,0
2022,3,2022-11-10,Hungary,Denmark,27,29,1163,1,0
2022,3,2022-11-10,Croatia,Slovenia,18,26,1164,1,0
2022,1,2022-11-11,Egypt,Tunisia,22,21,1165,1,0
2022,3,2022-11-11,Romania,Spain,28,27,1166,1,0
2022,3,2022-11-11,Netherlands,Germany,28,36,1167,1,0
2022,3,2022-11-12,Norway,Sweden,27,25,1168,1,0
2022,3,2022-11-12,Croatia,Denmark,17,26,1169,1,0
2022,1,2022-11-13,Tunisia,Congo,20,25,1170,1,0
2022,3,2022-11-13,France,Montenegro,27,19,1171,1,0
2022,3,2022-11-13,Netherlands,Spain,29,29,1172,1,0
2022,1,2022-11-14,Cameroon,Senegal,28,27,1173,1,0
2022,1,2022-11-14,Angola,D.R. Congo,35,22,1174,1,0
2022,3,2022-11-14,Hungary,Sweden,25,30,1175,1,0
2022,3,2022-11-14,Norway,Slovenia,26,23,1176,1,0
2022,3,2022-11-15,France,Germany,29,21,1177,1,0
2022,3,2022-11-15,Romania,Montenegro,34,35,1178,1,0
2022,1,2022-11-16,Egypt,Senegal,19,21,1179,1,0
2022,1,2022-11-16,Cameroon,D.R. Congo,23,22,1180,1,0
2022,1,2022-11-16,Angola,Tunisia,29,24,1181,1,0
2022,3,2022-11-16,France,Spain,36,23,1182,1,0
2022,3,2022-11-16,Norway,Denmark,29,31,1183,1,0
2022,3,2022-11-16,Croatia,Sweden,27,31,1184,1,0
2022,3,2022-11-16,Netherlands,Montenegro,42,25,1185,1,0
2022,3,2022-11-16,Hungary,Slovenia,29,25,1186,1,0
2022,3,2022-11-16,Romania,Germany,28,32,1187,1,0
2022,1,2022-11-17,Angola,Senegal,24,21,1188,1,0
2022,1,2022-11-17,Congo,Cameroon,25,27,1189,1,0
2022,1,2022-11-17,Tunisia,Egypt,24,22,1190,1,0
2022,1,2022-11-18,Tunisia,D.R. Congo,28,24,1191,1,0
2022,3,2022-11-18,Norway,France,28,20,1192,1,0
2022,3,2022-11-18,Denmark,Montenegro,27,23,1193,1,0
2022,3,2022-11-18,Sweden,Netherlands,37,32,1194,1,0
2022,1,2022-11-19,Cameroon,Angola,19,29,1195,1,0
2022,1,2022-11-19,Congo,Senegal,20,19,1196,1,0
2022,3,2022-11-20,Denmark,Norway,25,27,1197,1,0
2022,3,2022-11-20,Montenegro,France,27,25,1198,1,0
2022,2,2022-11-24,India,Iran,35,43,1199,1,0
2022,2,2022-11-24,China,Kazakhstan,28,26,1200,1,0
2022,2,2022-11-25,India,South Korea,8,38,1201,1,0
2022,2,2022-11-25,China,Japan,26,29,1202,1,0
2022,2,2022-11-25,Hong Kong,Kazakhstan,24,28,1203,1,0
2022,2,2022-11-27,China,Hong Kong,36,21,1204,1,0
2022,2,2022-11-28,Hong Kong,Japan,7,42,1205,1,0
2022,2,2022-11-30,South Korea,Iran,41,11,1206,1,0
2022,2,2022-11-30,Japan,Kazakhstan,33,21,1207,1,0
2022,2,2022-12-02,South Korea,China,34,16,1208,1,0
2022,2,2022-12-02,Japan,Iran,43,19,1209,1,0
2022,2,2022-12-03,India,Kazakhstan,31,42,1210,1,0
2022,2,2022-12-04,South Korea,Japan,34,29,1211,1,0
2022,2,2022-12-04,China,Iran,39,24,1212,1,0
2023,4,2023-03-02,Austria,Brazil,30,35,1213,0,1
2023,4,2023-03-02,Russia,Belarus,31,28,1214,0,1
2023,4,2023-03-02,Turkey,North Macedonia,25,24,1215,0,1
2023,4,2023-03-03,Portugal,Italy,27,22,1216,0,1
2023,4,2023-03-03,France,Sweden,24,18,1217,0,1
2023,4,2023-03-03,Germany,Hungary,26,20,1218,0,1
2023,4,2023-03-03,Romania,Ukraine,29,24,1219,0,1
2023,4,2023-03-03,Slovakia,Slovenia,20,31,1220,0,1
2023,4,2023-03-04,Austria,Brazil,33,37,1221,0,1
2023,4,2023-03-04,Hungary,Poland,29,31,1222,0,1
2023,4,2023-03-04,Italy,Spain,22,35,1223,0,1
2023,4,2023-03-04,Romania,Ukraine,29,23,1224,0,1
2023,4,2023-03-04,Slovakia,Slovenia,31,25,1225,0,1
2023,4,2023-03-04,Turkey,North Macedonia,31,30,1226,0,1
2023,4,2023-03-05,Portugal,Spain,20,19,1227,0,1
2023,4,2023-03-05,France,Sweden,24,22,1228,0,1
2023,4,2023-03-05,Germany,Poland,32,30,1229,0,1
2023,4,2023-04-05,Sweden,Denmark,34,30,1230,0,1
2023,4,2023-04-06,Norway,Montenegro,34,25,1231,0,1
2023,6,2023-04-06,Poland,Kosovo,36,22,1232,1,0
2023,4,2023-04-07,France,Brazil,22,18,1233,0,1
2023,6,2023-04-07,Slovakia,Croatia,23,25,1234,1,0
2023,6,2023-04-07,Turkey,Serbia,24,33,1235,1,0
2023,4,2023-04-08,Norway,Montenegro,27,23,1236,0,1
2023,6,2023-04-08,North Macedonia,Ukraine,22,24,1237,1,0
2023,6,2023-04-08,Italy,Slovenia,25,31,1238,1,0
2023,6,2023-04-08,Austria,Spain,28,28,1239,1,0
2023,6,2023-04-08,Iceland,Hungary,21,25,1240,1,0
2023,6,2023-04-08,Romania,Portugal,35,20,1241,1,0
2023,6,2023-04-08,Switzerland,Czech Republic,31,32,1242,1,0
2023,6,2023-04-09,Germany,Greece,39,13,1243,1,0
2023,4,2023-04-11,France,Brazil,23,18,1244,0,1
2023,4,2023-04-11,Denmark,Sweden,28,26,1245,0,1
2023,6,2023-04-11,Czech Republic,Switzerland,36,27,1246,1,0
2023,6,2023-04-11,Ukraine,North Macedonia,31,22,1247,1,0
2023,6,2023-04-12,Portugal,Romania,24,28,1248,1,0
2023,6,2023-04-12,Spain,Austria,26,24,1249,1,0
2023,6,2023-04-12,Kosovo,Poland,20,32,1250,1,0
2023,6,2023-04-12,Hungary,Iceland,34,28,1251,1,0
2023,6,2023-04-12,Croatia,Slovakia,31,18,1252,1,0
2023,6,2023-04-12,Serbia,Turkey,32,25,1253,1,0
2023,6,2023-04-12,Slovenia,Italy,33,21,1254,1,0
2023,6,2023-04-12,Greece,Germany,20,36,1255,1,0
2023,4,2023-07-22,Norway,France,18,30,1256,0,1
2023,4,2023-07-27,Romania,Spain,30,30,1257,0,1
2023,4,2023-07-29,Romania,Spain,30,25,1258,0,1
2024,5,2023-08-17,South Korea,India,53,14,1259,1,0
2024,5,2023-08-17,China,Kazakhstan,33,26,1260,1,0
2024,5,2023-08-18,South Korea,China,33,20,1261,1,0
2024,5,2023-08-18,India,Japan,17,54,1262,1,0
2024,5,2023-08-20,China,India,30,24,1263,1,0
2024,5,2023-08-20,Japan,Kazakhstan,50,28,1264,1,0
2024,5,2023-08-21,Kazakhstan,South Korea,24,45,1265,1,0
2024,5,2023-08-21,China,Japan,18,35,1266,1,0
2024,5,2023-08-23,Japan,South Korea,24,25,1267,1,0
2024,5,2023-08-23,Kazakhstan,India,34,26,1268,1,0
2024,3,2023-10-11,Iceland,Luxembourg,32,14,1269,1,0
2024,3,2023-10-11,France,Italy,50,16,1270,1,0
2024,3,2023-10-11,Spain,Lithuania,47,14,1271,1,0
2024,3,2023-10-11,Croatia,Greece,32,22,1272,1,0
2024,3,2023-10-11,Montenegro,Turkey,39,23,1273,1,0
2024,3,2023-10-11,North Macedonia,Azerbaijan,40,17,1274,1,0
2024,3,2023-10-11,Serbia,Bulgaria,40,16,1275,1,0
2024,3,2023-10-11,Czech Republic,Finland,31,21,1276,1,0
2024,3,2023-10-11,Slovenia,Latvia,51,13,1277,1,0
2024,3,2023-10-11,Romania,Bosnia & Herzegovina,49,18,1278,1,0
2024,5,2023-10-11,Angola,Senegal,22,21,1279,1,0
2024,5,2023-10-11,Cameroon,Congo,21,21,1280,1,0
2024,3,2023-10-12,Denmark,Kosovo,44,17,1281,1,0
2024,3,2023-10-12,Germany,Ukraine,31,24,1282,1,0
2024,3,2023-10-12,Netherlands,Portugal,38,27,1283,1,0
2024,3,2023-10-12,Sweden,Faroe Islands,37,20,1284,1,0
2023,4,2023-10-12,Poland,Argentina,34,26,1285,0,1
2024,5,2023-10-12,Congo,Angola,15,30,1286,1,0
2024,5,2023-10-12,Cameroon,Senegal,17,15,1287,1,0
2024,3,2023-10-14,Kosovo,Denmark,19,40,1288,1,0
2024,3,2023-10-14,Bosnia & Herzegovina,Croatia,17,31,1289,1,0
2024,3,2023-10-14,Greece,Romania,20,32,1290,1,0
2024,3,2023-10-14,Latvia,France,8,55,1291,1,0
2024,3,2023-10-14,Azerbaijan,Spain,18,38,1292,1,0
2024,3,2023-10-14,Finland,Netherlands,13,31,1293,1,0
2023,4,2023-10-14,Poland,Argentina,26,25,1294,0,1
2024,5,2023-10-14,Angola,Cameroon,27,21,1295,1,0
2024,5,2023-10-14,Senegal,Congo,26,21,1296,1,0
2024,3,2023-10-15,Italy,Slovenia,18,31,1297,1,0
2024,3,2023-10-15,Ukraine,Slovakia,25,20,1298,1,0
2024,3,2023-10-15,Turkey,Serbia,29,29,1299,1,0
2024,3,2023-10-15,Bulgaria,Montenegro,20,34,1300,1,0
2024,3,2023-10-15,Faroe Islands,Iceland,23,28,1301,1,0
2024,3,2023-10-15,Luxembourg,Sweden,17,39,1302,1,0
