season,division,date,home,away,home_goals,away_goals
2022,1,2022-01-10,Latvia,Italy,31,29
2022,1,2022-01-09,Poland,Turkey,35,24
2022,1,2022-01-09,France,Serbia,26,26
2022,1,2022-01-09,Belgium,Greece,0,10
2022,2,2022-01-09,Germany,France,35,34
2022,1,2022-01-08,Norway,Belarus,27,19
2022,2,2022-01-08,Spain,Poland,26,25
2022,2,2022-01-08,Hungary,Bahrain,36,30
2022,2,2022-01-08,Croatia,Russia,26,28
2022,2,2022-01-08,Denmark,Norway,35,25
2022,1,2022-01-07,Italy,Latvia,28,17
2022,1,2022-01-07,Greece,Belgium,10,0
2022,2,2022-01-07,Poland,Iran,35,29
2022,2,2022-01-07,Croatia,Russia,30,24
2022,2,2022-01-07,Germany,Switzerland,30,26
2022,1,2022-01-06,Portugal,Iceland,26,24
2022,1,2022-01-06,Estonia,Bosnia & Herzegovina,24,21
2022,1,2022-01-06,Netherlands,Slovenia,23,34
2022,1,2022-01-06,Turkey,Poland,24,29
2022,1,2022-01-06,Austria,Germany,27,36
2022,2,2022-01-06,Spain,Iran,36,22
2022,2,2022-01-06,Sweden,Netherlands,34,30
2022,1,2022-01-05,Serbia,France,27,24
2022,1,2022-01-05,Belarus,Norway,33,25
2022,2,2022-01-03,North Macedonia,Israel,31,28
2021,2,2021-12-30,Poland,Netherlands,33,27
2021,2,2021-12-30,Tunisia,Japan,36,31
2021,2,2021-12-30,Italy,Saudi Arabia,31,32
2021,2,2021-12-30,Qatar,Egypt,27,38
2021,2,2021-12-29,Poland,Japan,28,27
2021,2,2021-12-29,Slovenia,Croatia,33,26
2021,2,2021-12-29,Italy,Belgium,35,25
2021,2,2021-12-29,Romania,Turkey,35,25
2021,2,2021-12-29,Tunisia,Netherlands,28,33
2021,2,2021-12-29,North Macedonia,Kuwait,22,21
2021,2,2021-12-29,Latvia,Estonia,27,22
2021,2,2021-12-28,Latvia,Lithuania,31,31
2021,2,2021-12-28,Egypt,Qatar,26,23
2021,2,2021-12-28,Poland,Tunisia,26,30
2021,2,2021-12-28,Belgium,Saudi Arabia,24,25
2021,2,2021-12-28,Netherlands,Japan,30,33
2021,2,2021-12-27,North Macedonia,Kuwait,31,21
2021,2,2021-12-27,Romania,Turkey,26,24
2021,2,2021-11-07,Germany,Portugal,30,32
2021,2,2021-11-07,Czech Republic,Austria,30,21
2021,2,2021-11-06,Spain,Romania,35,31
2021,2,2021-11-06,Croatia,Slovenia,34,31
2021,2,2021-11-06,Egypt,North Macedonia,31,26
2021,2,2021-11-06,Israel,Italy,33,32
2021,2,2021-11-06,Tunisia,Switzerland,22,28
2021,2,2021-11-06,Qatar,Iran,35,24
2021,2,2021-11-06,Sweden,Poland,32,28
2021,2,2021-11-06,Belarus,Russia,31,27
2021,2,2021-11-06,Cape Verde,Montenegro,29,30
2021,2,2021-11-06,Saudi Arabia,Kuwait,29,28
2021,2,2021-11-05,USA,Luxembourg,30,24
2021,2,2021-11-05,Germany,Portugal,30,28
2021,2,2021-11-05,Slovakia,Serbia,21,32
2021,2,2021-11-05,Austria,Czech Republic,35,30
2021,2,2021-11-05,Tunisia,Montenegro,30,28
2021,2,2021-11-05,Hungary,Bosnia & Herzegovina,26,24
2021,2,2021-11-05,Egypt,North Macedonia,32,25
2021,2,2021-11-05,Belarus,Russia,35,27
2021,2,2021-11-05,Switzerland,Cape Verde,22,24
2021,2,2021-11-04,Spain,Romania,33,29
2021,2,2021-11-04,Sweden,Poland,31,24
2021,2,2021-11-04,Israel,Italy,36,37
2021,2,2021-11-04,Tunisia,Cape Verde,28,27
2021,2,2021-11-04,Qatar,Saudi Arabia,25,18
2021,2,2021-11-04,Montenegro,Switzerland,35,31
2021,2,2021-11-04,Kuwait,Iran,32,27
2021,2,2021-11-03,Luxembourg,Portugal,21,39
2021,2,2021-11-02,Qatar,Kuwait,32,19
2021,2,2021-11-02,Romania,Georgia,37,25
2021,2,2021-11-02,Saudi Arabia,Iran,16,24
2021,4,2021-10-27,Turkey,Belgium,33,24
2021,4,2021-10-27,Greece,Israel,26,25
2021,4,2021-10-26,Belgium,Estonia,25,20
2021,4,2021-10-25,Estonia,Turkey,29,33
2021,4,2021-10-23,Israel,Finland,33,32
2021,2,2021-07-21,France,Denmark,28,33
2021,2,2021-07-21,Portugal,Argentina,31,28
2021,2,2021-07-20,Norway,Sweden,26,26
2021,2,2021-07-19,Argentina,Bahrain,27,32
2021,2,2021-07-18,Japan,France,32,47
2021,2,2021-07-12,Denmark,Sweden,31,30
2021,2,2021-07-11,Germany,Egypt,29,27
2021,2,2021-07-10,Spain,Portugal,38,32
2021,2,2021-07-10,Egypt,Brazil,32,25
2021,2,2021-07-09,Germany,Brazil,36,26
2021,2,2021-07-08,Portugal,Spain,32,31
2021,2,2021-07-05,France,Egypt,31,30
2021,2,2021-07-02,Portugal,Brazil,28,34
2021,2,2021-06-29,Spain,Egypt,30,29
2021,2,2021-06-20,Serbia,North Macedonia,33,23
2021,2,2021-06-19,Serbia,North Macedonia,29,26
2021,2,2021-03-13,Spain,Argentina,28,24
2021,4,2021-01-31,Denmark,Sweden,26,24
2021,4,2021-01-31,Spain,France,35,29
2021,4,2021-01-29,Spain,Denmark,33,35
2021,4,2021-01-29,France,Sweden,26,32
2021,4,2021-01-27,France,Hungary,35,32
2021,4,2021-01-27,Spain,Norway,31,26
2021,4,2021-01-27,Sweden,Qatar,35,23
2021,4,2021-01-27,Denmark,Egypt,39,38
2021,4,2021-01-27,Tunisia,Austria,37,33
2021,4,2021-01-25,Denmark,Croatia,38,26
2021,4,2021-01-25,Poland,Germany,23,23
2021,4,2021-01-25,Argentina,Qatar,25,26
2021,4,2021-01-25,Spain,Hungary,36,28
2021,4,2021-01-25,Bahrain,Japan,25,29
2021,4,2021-01-24,Portugal,France,23,32
2021,4,2021-01-24,Iceland,Norway,33,35
2021,4,2021-01-24,Slovenia,Egypt,25,25
2021,4,2021-01-24,Algeria,Switzerland,24,27
2021,4,2021-01-24,Belarus,North Macedonia,30,26
2021,4,2021-01-23,Germany,Brazil,31,24
2021,4,2021-01-23,Japan,Denmark,27,34
2021,4,2021-01-23,Argentina,Croatia,23,19
2021,4,2021-01-23,Poland,Hungary,26,30
2021,4,2021-01-23,Qatar,Bahrain,28,23
2021,4,2021-01-22,Norway,Algeria,36,23
2021,4,2021-01-22,Slovenia,Sweden,28,28
2021,4,2021-01-22,Egypt,Belarus,35,26
2021,4,2021-01-22,Iceland,France,26,28
2021,4,2021-01-22,Austria,Chile,33,31
2021,4,2021-01-22,Switzerland,Portugal,29,33
2021,4,2021-01-21,Denmark,Qatar,32,23
2021,4,2021-01-21,Spain,Germany,32,28
2021,4,2021-01-21,Croatia,Bahrain,28,18
2021,4,2021-01-21,Hungary,Brazil,29,23
2021,4,2021-01-21,Japan,Argentina,24,28
2021,4,2021-01-21,Cape Verde,Tunisia,0,10
2021,4,2021-01-20,Portugal,Norway,28,29
2021,4,2021-01-20,Sweden,Belarus,26,26
2021,4,2021-01-20,France,Algeria,29,26
2021,4,2021-01-20,North Macedonia,Slovenia,21,31
2021,4,2021-01-20,Switzerland,Iceland,20,18
2021,4,2021-01-19,Brazil,Poland,23,33
2021,4,2021-01-19,Denmark,Argentina,31,20
2021,4,2021-01-19,Germany,Hungary,28,29
2021,4,2021-01-19,Croatia,Qatar,26,24
2021,4,2021-01-19,Spain,Tunisia,36,30
2021,4,2021-01-18,Norway,Austria,38,29
2021,4,2021-01-18,France,Switzerland,25,24
2021,4,2021-01-18,Portugal,Algeria,26,19
2021,4,2021-01-18,Slovenia,Belarus,29,25
2021,4,2021-01-18,Sweden,Egypt,24,23
2021,4,2021-01-18,North Macedonia,Chile,32,29
2021,4,2021-01-17,Poland,Spain,26,27
2021,4,2021-01-17,Argentina,Bahrain,24,21
2021,4,2021-01-17,Cape Verde,Germany,0,10
2021,4,2021-01-17,Tunisia,Brazil,32,32
2021,4,2021-01-17,Qatar,Japan,31,29
2021,4,2021-01-16,Algeria,Iceland,24,39
2021,4,2021-01-16,Chile,Sweden,26,41
2021,4,2021-01-16,Switzerland,Norway,25,31
2021,4,2021-01-16,Austria,France,28,35
2021,4,2021-01-16,Egypt,North Macedonia,38,19
2021,4,2021-01-15,Denmark,Bahrain,34,20
2021,4,2021-01-15,Hungary,Cape Verde,34,27
2021,4,2021-01-15,Tunisia,Poland,28,30
2021,4,2021-01-15,Croatia,Japan,29,29
2021,4,2021-01-15,Spain,Brazil,29,29
2021,4,2021-01-14,Norway,France,24,28
2021,4,2021-01-14,Portugal,Iceland,25,23
2021,4,2021-01-14,Sweden,North Macedonia,32,20
2021,4,2021-01-14,Austria,Switzerland,25,28
2021,4,2021-01-13,Egypt,Chile,35,29
2021,4,2021-01-12,Italy,Romania,24,29
2021,4,2021-01-12,Faroe Islands,Luxembourg,24,22
2021,4,2021-01-12,Kosovo,Georgia,30,21
2021,4,2021-01-12,Lithuania,Slovakia,25,24
2021,4,2021-01-11,Georgia,Italy,28,25
2021,4,2021-01-11,Kosovo,Romania,21,32
2021,4,2021-01-11,Luxembourg,Lithuania,22,32
2021,4,2021-01-11,Israel,Greece,24,22
2021,4,2021-01-11,Faroe Islands,Slovakia,26,27
2021,2,2021-01-10,North Macedonia,Chile,28,24
2021,4,2021-01-10,Italy,Kosovo,26,26
2021,4,2021-01-10,Slovakia,Luxembourg,22,16
2021,4,2021-01-10,Romania,Georgia,29,24
2021,4,2021-01-10,Lithuania,Faroe Islands,36,25
2021,2,2021-01-09,Denmark,Norway,34,36
2021,4,2021-01-08,Finland,Israel,26,26
2021,2,2021-01-07,Denmark,Norway,31,28
2021,2,2021-01-06,Russia,Argentina,22,21
2021,4,2021-01-05,Finland,Greece,32,28
2021,4,2021-01-02,Greece,Finland,36,22
2020,2,2020-12-29,Poland,Russia,25,23
2020,2,2020-12-29,Qatar,Spain,26,28
2020,2,2020-12-29,Slovakia,Czech Republic,21,28
2020,2,2020-12-29,Tunisia,Argentina,27,28
2020,2,2020-12-28,Poland,Algeria,24,21
2020,2,2020-12-28,Argentina,Spain,31,33
2020,2,2020-12-27,Russia,Algeria,30,24
2020,2,2020-12-27,Qatar,Argentina,24,22
2020,2,2020-12-27,Spain,Tunisia,30,30
2020,2,2020-12-25,Qatar,Tunisia,33,30
2020,2,2020-12-22,Poland,Algeria,26,24
2020,2,2020-12-21,Poland,Algeria,23,26
2020,1,2020-11-06,Kosovo,Turkey,24,24
2020,1,2020-11-06,Georgia,Italy,25,28
2020,1,2020-11-02,Italy,Georgia,26,19
2020,1,2020-11-02,Turkey,Kosovo,26,22
2020,1,2020-10-28,Kosovo,Germany,14,30
2020,1,2020-10-28,Israel,Poland,25,24
2020,1,2020-10-28,Estonia,Slovenia,20,31
2020,1,2020-10-28,Ukraine,Montenegro,29,24
2020,1,2020-10-28,Romania,France,21,31
2020,1,2020-10-28,Greece,North Macedonia,28,26
2020,1,2020-10-28,Belgium,Croatia,25,30
2020,1,2020-10-28,Lithuania,Portugal,23,24
2020,1,2020-10-28,Latvia,Netherlands,29,25
2020,1,2020-10-28,Turkey,Iceland,22,33
2020,1,2020-10-28,Switzerland,Serbia,29,24
2020,1,2020-10-27,Bosnia & Herzegovina,Czech Republic,20,25
2020,1,2020-10-27,Italy,Hungary,22,30
2020,1,2020-10-27,Slovakia,Russia,21,22
2020,1,2020-10-27,Faroe Islands,Denmark,17,35
2020,1,2020-10-27,Finland,Belarus,20,27
2020,3,2020-10-26,Qatar,Saudi Arabia,31,21
2020,1,2020-10-25,France,Lithuania,42,27
2020,1,2020-10-25,Croatia,Switzerland,31,28
2020,1,2020-10-25,North Macedonia,Turkey,31,27
2020,1,2020-10-25,Netherlands,Estonia,35,25
2020,1,2020-10-25,Belarus,Bosnia & Herzegovina,29,30
2020,3,2020-10-25,Kuwait,Iran,25,27
2020,1,2020-10-24,Iceland,Greece,35,21
2020,1,2020-10-24,Denmark,Ukraine,30,24
2020,1,2020-10-24,Portugal,Romania,21,13
2020,1,2020-10-24,Slovenia,Latvia,27,21
2020,1,2020-10-24,Germany,Israel,37,21
2020,1,2020-10-24,Hungary,Slovakia,30,22
2020,1,2020-10-24,Russia,Italy,34,20
2020,1,2020-10-24,Czech Republic,Finland,31,27
2020,1,2020-10-24,Poland,Kosovo,37,13
2020,1,2020-10-24,Serbia,Belgium,27,27
2020,1,2020-10-24,Montenegro,Faroe Islands,24,24
2020,3,2020-10-24,Qatar,Bahrain,26,28
2020,3,2020-10-22,Iran,Kuwait,36,36
2020,3,2020-10-21,Qatar,Saudi Arabia,29,20
2020,3,2020-10-20,Iran,Bahrain,26,29
2020,3,2020-10-18,Bahrain,Kuwait,26,21
2020,3,2020-08-07,France,Denmark,25,23
2020,3,2020-08-07,Egypt,Spain,31,33
2020,3,2020-08-05,Spain,Denmark,23,27
2020,3,2020-08-05,France,Egypt,27,23
2020,3,2020-08-03,Germany,Egypt,26,31
2020,3,2020-08-03,Denmark,Norway,31,25
2020,3,2020-08-03,Sweden,Spain,33,34
2020,3,2020-08-03,France,Bahrain,42,28
2020,3,2020-08-01,Denmark,Sweden,30,33
2020,3,2020-08-01,Germany,Brazil,29,25
2020,3,2020-08-01,Norway,France,32,29
2020,3,2020-08-01,Spain,Argentina,36,27
2020,3,2020-08-01,Egypt,Bahrain,30,20
2020,3,2020-08-01,Portugal,Japan,30,31
2020,3,2020-07-30,Germany,Norway,28,23
2020,3,2020-07-30,Portugal,Denmark,28,34
2020,3,2020-07-30,Sweden,Egypt,22,27
2020,3,2020-07-30,France,Spain,36,31
2020,3,2020-07-30,Bahrain,Japan,32,30
2020,3,2020-07-30,Argentina,Brazil,23,25
2020,3,2020-07-28,France,Germany,30,29
2020,3,2020-07-28,Brazil,Spain,25,32
2020,3,2020-07-28,Norway,Argentina,27,23
2020,3,2020-07-28,Japan,Egypt,29,33
2020,3,2020-07-28,Sweden,Portugal,29,28
2020,3,2020-07-28,Denmark,Bahrain,31,21
2020,3,2020-07-26,Japan,Sweden,26,28
2020,3,2020-07-26,Bahrain,Portugal,25,26
2020,3,2020-07-26,Spain,Norway,28,27
2020,3,2020-07-26,Egypt,Denmark,27,32
2020,3,2020-07-26,Argentina,Germany,25,33
2020,3,2020-07-26,Brazil,France,29,34
2020,3,2020-07-24,Denmark,Japan,47,30
2020,3,2020-07-24,Portugal,Egypt,31,37
2020,3,2020-07-24,Germany,Spain,27,28
2020,3,2020-07-24,Sweden,Bahrain,32,31
2020,3,2020-07-24,France,Argentina,33,27
2020,3,2020-07-24,Norway,Brazil,27,24
2020,1,2020-06-16,Belarus,Finland,40,15
2020,1,2020-06-16,Croatia,Belgium,28,19
2020,1,2020-06-16,Czech Republic,Bosnia & Herzegovina,23,24
2020,1,2020-06-16,Denmark,Faroe Islands,31,24
2020,1,2020-06-16,France,Romania,34,25
2020,1,2020-06-16,Germany,Kosovo,28,17
2020,1,2020-06-16,Hungary,Italy,32,29
2020,1,2020-06-16,Iceland,Turkey,32,22
2020,1,2020-06-16,Montenegro,Ukraine,27,21
2020,1,2020-06-16,Netherlands,Latvia,25,21
2020,1,2020-06-16,North Macedonia,Greece,27,23
2020,1,2020-06-16,Poland,Israel,26,23
2020,1,2020-06-16,Portugal,Lithuania,28,28
2020,1,2020-06-16,Russia,Slovakia,30,20
2020,1,2020-06-16,Serbia,Switzerland,32,31
2020,1,2020-06-16,Slovenia,Estonia,32,28
2020,1,2020-06-13,Faroe Islands,Montenegro,21,24
2020,1,2020-06-13,Italy,Russia,23,30
2020,1,2020-06-13,Estonia,Netherlands,27,33
2020,1,2020-06-13,Lithuania,France,17,37
2020,1,2020-06-13,Romania,Portugal,19,24
2020,1,2020-06-12,Belgium,Serbia,26,37
2020,1,2020-06-12,Bosnia & Herzegovina,Belarus,25,31
2020,1,2020-06-12,Kosovo,Poland,23,23
2020,1,2020-06-12,Greece,Iceland,28,28
2020,1,2020-06-12,Israel,Germany,25,40
2020,1,2020-06-12,Latvia,Slovenia,25,24
2020,1,2020-06-12,Switzerland,Croatia,28,33
2020,1,2020-06-12,Slovakia,Hungary,20,21
2020,1,2020-06-12,Turkey,North Macedonia,25,26
2020,1,2020-06-12,Ukraine,Denmark,30,33
2020,1,2020-06-12,Finland,Czech Republic,24,26
2020,1,2020-04-14,Croatia,Serbia,27,23
2020,1,2020-04-14,North Macedonia,Iceland,24,24
2020,1,2020-04-14,Israel,Kosovo,30,24
2020,1,2020-04-14,France,Portugal,33,24
2020,1,2020-04-14,Bosnia & Herzegovina,Finland,31,19
2020,1,2020-04-14,Slovakia,Italy,23,26
2020,1,2020-04-14,Slovenia,Netherlands,30,23
2020,1,2020-04-14,Belarus,Czech Republic,24,26
2020,1,2020-04-14,Hungary,Russia,23,23
2020,1,2020-04-14,Turkey,Greece,26,23
2020,1,2020-04-14,Lithuania,Romania,24,23
2020,1,2020-04-14,Latvia,Estonia,30,24
2020,1,2020-04-14,Switzerland,Belgium,36,22
2020,1,2020-04-13,Denmark,Montenegro,37,26
2020,1,2020-04-13,Faroe Islands,Ukraine,26,27
2020,1,2020-04-13,Germany,Poland,29,24
2020,1,2020-04-11,Portugal,France,33,27
2020,1,2020-04-11,Netherlands,Slovenia,26,27
2020,1,2020-04-11,Estonia,Latvia,18,24
2020,1,2020-04-11,Serbia,Croatia,25,25
2020,1,2020-04-11,Finland,Bosnia & Herzegovina,26,30
2020,1,2020-04-11,Russia,Hungary,19,25
2020,1,2020-04-11,Romania,Lithuania,28,23
2020,1,2020-04-10,Iceland,North Macedonia,33,34
2020,1,2020-04-10,Montenegro,Denmark,32,31
2020,1,2020-04-10,Belgium,Switzerland,25,28
2020,1,2020-04-10,Kosovo,Israel,27,24
2020,1,2020-04-10,Italy,Slovakia,26,23
2020,1,2020-04-10,Czech Republic,Belarus,30,31
2020,1,2020-04-10,Poland,Germany,18,26
2020,1,2020-04-10,Ukraine,Faroe Islands,30,19
2020,1,2020-04-10,Greece,Turkey,22,26
2020,3,2020-03-14,Portugal,France,29,28
2020,3,2020-03-14,Croatia,Tunisia,30,27
2020,3,2020-03-14,Sweden,Slovenia,32,25
2020,3,2020-03-14,Brazil,Chile,26,24
2020,3,2020-03-14,Algeria,Germany,26,34
2020,3,2020-03-13,France,Tunisia,40,29
2020,3,2020-03-13,Norway,Chile,38,23
2020,3,2020-03-13,Croatia,Portugal,25,24
2020,3,2020-03-13,Sweden,Algeria,36,25
2020,3,2020-03-13,Germany,Slovenia,36,27
2020,3,2020-03-12,France,Croatia,30,26
2020,3,2020-03-12,Norway,Brazil,32,20
2020,3,2020-03-12,Tunisia,Portugal,27,34
2020,3,2020-03-12,Slovenia,Algeria,36,28
2020,3,2020-03-12,Germany,Sweden,25,25
2020,1,2020-01-26,Spain,Croatia,22,20
2020,1,2020-01-25,Slovenia,Norway,20,28
2020,1,2020-01-25,Germany,Portugal,29,27
2020,1,2020-01-24,Spain,Slovenia,34,32
2020,1,2020-01-24,Norway,Croatia,28,29
2020,1,2020-01-22,Czech Republic,Germany,22,26
2020,1,2020-01-22,Iceland,Sweden,25,32
2020,1,2020-01-22,Belarus,Austria,36,36
2020,1,2020-01-22,Norway,Slovenia,33,30
2020,1,2020-01-22,Croatia,Spain,22,22
2020,1,2020-01-22,Portugal,Hungary,34,26
2020,1,2020-01-21,Hungary,Sweden,18,24
2020,1,2020-01-21,Norway,Iceland,31,28
2020,1,2020-01-21,Portugal,Slovenia,24,29
2020,1,2020-01-20,Austria,Germany,22,34
2020,1,2020-01-20,Belarus,Spain,28,37
2020,1,2020-01-20,Croatia,Czech Republic,22,21
2020,1,2020-01-19,Norway,Sweden,23,20
2020,1,2020-01-19,Slovenia,Hungary,28,29
2020,1,2020-01-19,Portugal,Iceland,25,28
2020,1,2020-01-18,Croatia,Germany,25,24
2020,1,2020-01-18,Spain,Austria,30,26
2020,1,2020-01-18,Belarus,Czech Republic,28,25
2020,1,2020-01-17,Portugal,Sweden,35,25
2020,1,2020-01-17,Norway,Hungary,36,29
2020,1,2020-01-17,Slovenia,Iceland,30,27
2020,1,2020-01-16,Belarus,Germany,23,31
2020,1,2020-01-16,Croatia,Austria,27,23
2020,1,2020-01-16,Spain,Czech Republic,31,25
2020,1,2020-01-15,Russia,Denmark,28,31
2020,1,2020-01-15,Iceland,Hungary,18,24
2020,1,2020-01-15,Faroe Islands,Greece,24,26
2020,1,2020-01-15,Italy,Luxembourg,26,24
2020,1,2020-01-15,Turkey,Estonia,18,20
2020,1,2020-01-14,Poland,Sweden,26,28
2020,1,2020-01-14,Portugal,Norway,28,34
2020,1,2020-01-14,Ukraine,Czech Republic,19,23
2020,1,2020-01-14,Austria,North Macedonia,32,28
2020,1,2020-01-14,Bosnia & Herzegovina,France,23,31
2020,1,2020-01-14,Switzerland,Slovenia,25,29
2020,1,2020-01-13,Denmark,Hungary,24,24
2020,1,2020-01-13,Netherlands,Spain,25,36
2020,1,2020-01-13,Serbia,Croatia,21,24
2020,1,2020-01-13,Iceland,Russia,34,23
2020,1,2020-01-13,Latvia,Germany,27,28
2020,1,2020-01-13,Montenegro,Belarus,27,36
2020,1,2020-01-12,Austria,Ukraine,34,30
2020,1,2020-01-12,France,Norway,26,28
2020,1,2020-01-12,Sweden,Slovenia,19,21
2020,1,2020-01-12,Czech Republic,North Macedonia,27,25
2020,1,2020-01-12,Portugal,Bosnia & Herzegovina,27,24
2020,1,2020-01-12,Switzerland,Poland,31,24
2020,1,2020-01-11,Denmark,Iceland,30,31
2020,1,2020-01-11,Montenegro,Serbia,22,21
2020,1,2020-01-11,Spain,Germany,33,26
2020,1,2020-01-11,Croatia,Belarus,31,23
2020,1,2020-01-11,Hungary,Russia,26,25
2020,1,2020-01-11,Latvia,Netherlands,24,32
2020,1,2020-01-11,Luxembourg,Italy,24,23
2020,1,2020-01-11,Estonia,Turkey,18,28
2020,1,2020-01-10,North Macedonia,Ukraine,26,25
2020,1,2020-01-10,Norway,Bosnia & Herzegovina,32,26
2020,1,2020-01-10,Sweden,Switzerland,34,21
2020,1,2020-01-10,Czech Republic,Austria,29,32
2020,1,2020-01-10,France,Portugal,25,28
2020,1,2020-01-10,Slovenia,Poland,26,23
2020,1,2020-01-09,Croatia,Montenegro,27,21
2020,1,2020-01-09,Spain,Latvia,33,22
2020,1,2020-01-09,Belarus,Serbia,35,30
2020,1,2020-01-09,Germany,Netherlands,34,23
2020,1,2020-01-08,Estonia,Kosovo,27,23
2020,1,2020-01-07,Luxembourg,Georgia,35,29
2020,2,2020-01-07,Sweden,Egypt,27,24
2020,2,2020-01-06,Austria,Germany,28,32
2020,2,2020-01-05,North Macedonia,Montenegro,25,24
2020,2,2020-01-05,Sweden,Egypt,28,27
2020,2,2020-01-05,France,Denmark,30,31
2020,2,2020-01-05,Croatia,Qatar,33,28
2020,2,2020-01-05,Switzerland,Netherlands,31,27
2020,2,2020-01-05,Norway,Serbia,38,28
2020,2,2020-01-05,Ukraine,Tunisia,32,34
2020,2,2020-01-05,Spain,Russia,32,24
2020,2,2020-01-05,Hungary,Czech Republic,22,31
2020,2,2020-01-05,Poland,Portugal,27,34
2020,1,2020-01-04,Kosovo,Estonia,17,31
2020,1,2020-01-04,Georgia,Luxembourg,24,31
2020,2,2020-01-04,Switzerland,Tunisia,29,26
2020,2,2020-01-04,Spain,Poland,35,31
2020,2,2020-01-04,Slovenia,Montenegro,37,22
2020,2,2020-01-04,Germany,Iceland,33,25
2020,2,2020-01-04,Ukraine,Netherlands,27,30
2020,2,2020-01-04,Croatia,Bosnia & Herzegovina,33,33
2020,2,2020-01-04,Hungary,Czech Republic,27,24
2020,2,2020-01-04,Russia,Portugal,25,27
2020,2,2020-01-03,France,Serbia,40,26
2020,2,2020-01-03,Switzerland,Ukraine,32,22
2020,2,2020-01-03,Slovenia,North Macedonia,33,28
2020,2,2020-01-03,Spain,Portugal,30,25
2020,2,2020-01-03,Denmark,Norway,28,26
2020,2,2020-01-03,Bosnia & Herzegovina,Qatar,27,30
2020,2,2020-01-03,Tunisia,Netherlands,30,29
2020,2,2020-01-03,Russia,Poland,30,25
2019,2,2019-12-29,Poland,Belarus,24,25
2019,2,2019-12-29,Serbia,Egypt,29,17
2019,2,2019-12-29,Romania,North Macedonia,20,24
2019,2,2019-12-29,Czech Republic,Slovakia,23,20
2019,2,2019-12-29,Algeria,Netherlands,26,28
2019,2,2019-12-28,Serbia,Egypt,27,28
2019,2,2019-12-28,Romania,Netherlands,27,25
2019,2,2019-12-28,Slovakia,Czech Republic,24,21
2019,2,2019-12-28,North Macedonia,Algeria,25,24
2019,2,2019-12-26,North Macedonia,Kuwait,22,23
2019,2,2019-12-25,North Macedonia,Kuwait,27,24
2019,4,2019-10-29,Greece,Turkey,19,25
2019,4,2019-10-29,Belgium,Netherlands,25,26
2019,4,2019-10-29,Slovakia,Luxembourg,36,19
2019,4,2019-10-28,Estonia,Bosnia & Herzegovina,29,25
2019,4,2019-10-28,Finland,Russia,22,35
2019,2,2019-10-27,Austria,Netherlands,26,24
2019,2,2019-10-27,Slovenia,Serbia,30,24
2019,2,2019-10-27,Sweden,Iceland,35,31
2019,2,2019-10-26,Tunisia,Ukraine,29,27
2019,2,2019-10-26,Egypt,Portugal,26,27
2019,2,2019-10-26,Switzerland,Czech Republic,30,29
2019,2,2019-10-26,Montenegro,Bosnia & Herzegovina,27,26
2019,2,2019-10-26,Denmark,Norway,29,29
2019,2,2019-10-26,North Macedonia,Georgia,29,28
2019,2,2019-10-26,Germany,Croatia,24,23
2019,2,2019-10-26,France,Spain,32,31
2019,4,2019-10-26,Russia,Slovakia,32,22
2019,2,2019-10-25,Poland,Russia,19,30
2019,2,2019-10-25,North Macedonia,Georgia,25,21
2019,2,2019-10-25,Switzerland,Czech Republic,35,25
2019,2,2019-10-25,Austria,Serbia,32,30
2019,2,2019-10-25,Montenegro,Bosnia & Herzegovina,26,21
2019,2,2019-10-25,Slovenia,Netherlands,29,29
2019,2,2019-10-25,Sweden,Iceland,26,27
2019,4,2019-10-25,Bosnia & Herzegovina,Estonia,31,24
2019,4,2019-10-25,Netherlands,Greece,29,20
2019,4,2019-10-25,Luxembourg,Finland,23,23
2019,4,2019-10-25,Turkey,Belgium,27,27
2019,2,2019-10-24,Poland,Argentina,19,20
2019,2,2019-10-24,Denmark,France,27,31
2019,2,2019-10-24,Tunisia,Ukraine,25,20
2019,2,2019-10-24,Egypt,Portugal,30,25
2019,2,2019-10-24,Norway,Spain,27,28
2019,2,2019-10-23,Argentina,Russia,24,22
2019,2,2019-10-23,Croatia,Germany,25,26
2019,2,2019-10-23,North Macedonia,Italy,26,26
2019,2,2019-10-22,Turkey,North Macedonia,23,26
2019,2,2019-10-21,Turkey,Italy,30,28
2019,2,2019-10-20,Turkey,Italy,24,23
2019,4,2019-06-14,Portugal,Serbia,25,25
2019,4,2019-06-14,Montenegro,Croatia,32,31
2019,4,2019-06-13,Iceland,Lithuania,34,31
2019,4,2019-06-13,Austria,Belarus,31,26
2019,4,2019-06-13,Sweden,Netherlands,26,20
2019,4,2019-06-13,Hungary,Slovenia,22,26
2019,4,2019-06-13,Romania,North Macedonia,26,25
2019,4,2019-06-12,Switzerland,Norway,33,30
2019,4,2019-06-12,Russia,Czech Republic,29,21
2019,4,2019-06-10,North Macedonia,Romania,32,24
2019,4,2019-06-10,Serbia,Portugal,28,21
2019,4,2019-06-10,Belarus,Austria,28,28
2019,4,2019-06-09,Croatia,Montenegro,32,19
2019,4,2019-06-09,Slovenia,Hungary,24,29
2019,4,2019-06-09,Norway,Switzerland,32,26
2019,4,2019-06-09,Netherlands,Sweden,25,24
2019,4,2019-06-08,Czech Republic,Russia,27,26
2019,4,2019-06-08,Lithuania,Iceland,27,27
2019,2,2019-03-09,Germany,Switzerland,27,29
