date,home,away,home_score,away_score
06.04. 15:45,Poland W,Kosovo W,36,22
06.11. 17:30,Italy W,Bulgaria W,33,29
06.11. 17:00,Turkey W,Great Britain W,44,16
06.11. 15:00,Israel W,Iceland W,24,33
06.11. 13:10,Latvia W,Slovakia W,17,43
06.11. 13:00,Finland W,Austria W,28,35
05.11. 21:00,Portugal W,Azerbaijan W,36,12
05.11. 18:30,Kosovo W,Faroe Islands W,28,29
05.11. 17:00,Great Britain W,Turkey W,14,39
05.11. 16:00,Bosnia & Herzegovina W,Greece W,22,21
05.11. 15:00,Iceland W,Israel W,34,26
03.11. 19:30,Azerbaijan W,Portugal W,19,32
03.11. 19:25,Austria W,Finland W,37,22
03.11. 19:00,Greece W,Bosnia & Herzegovina W,23,21
03.11. 18:30,Faroe Islands W,Kosovo W,24,27
02.11. 18:00,Luxembourg W,Ukraine W,11,30
02.11. 18:00,Slovakia W,Latvia W,46,21
02.11. 16:00,Bulgaria W,Italy W,19,26
01.11. 18:00,Ukraine W,Luxembourg W,36,13
